id,name,lat,lon
27268,"р. Кучурган, 20 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",46.723194,29.97025
27126,"р. Інгулець, 20 км, с. Дар'ївка",46.742717,32.809561
27104,"р. Дніпро, 65 км, с. Іванівка, Білозерського району, у р-ні питного в/з МКП ""Миколаївводоканал""",46.74315,33.027935
27103,"р. Дніпро, 92 км, н/б'єф Каховської ГЕС",46.758861,33.346331
38514,"Бузький лиман, 0,5 км, скид МКП ""Миколаїводоканал""",46.763722,31.942833
38198,"р. Лозоватка , 0 км, с. Новоолексіївка, 1 км нижче села",46.784217,36.172131
27266,"р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Республікою Молдова",46.78875,29.977167
27100,"р. Дніпро, 106 км, с. Любимівка, ГНС Каховського каналу",46.791117,33.627253
38192,"р. Молочна, 0 км, м. Мелітополь, 0,5 км нижче міста",46.792333,35.378344
38528,"Тилігульський лиман, 0 км, с. Мар'янівка, у межах села",46.836,31.115
27358,"р. В.Куяльник, 8,2 км, с. Руська Слобідка",46.846944,30.581528
27359,"р. М.Куяльник, 8,1 км, с. Бараново",46.934528,30.404417
27150,"р. Південний Буг, 0,5 км, м. Миколаїв, Бузький лиман, тех. в/з Миколаївської ТЕЦ (ліва частина морського порту)",46.943619,31.989678
27580,"р. Берда, 25 км, питний водозабір з Бердянського водосховища КП ""Бердянськводоканал""",46.945556,36.853056
27167,"р. Інгул, 2 км, м. Миколаїв, вул. Набережна, 2,  старий пішохідний міст через р. Інгул",46.978089,31.994994
27125,"р. Інгулець, 83 км, Інгулецька ЗС, біля мосту через магістральний канал на трасі Снігурівка-Херсон ",47.017603,32.788652
38337,"р. Інгулець, 0 км, м. Снігурівка",47.075222,32.824167
27212,"р. Кальміус, 1 км, гирло, міст",47.1,37.571781
27124,"р. Інгулець, 124 км, с. Калінінське",47.11735,32.972727
27213,"р. Кальчик, 1 км, м. Маріуполь, місто",47.120586,37.591333
27111,"р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС",47.141456,33.899708
38522,"р. Тилігул, 0 км, біля с. Вікторівка, міст на трасі Р-55",47.161472,30.968222
27360,"р. Тілігул, 17,5 км, смт. Березівка",47.163111,30.953806
27214,"р. Кальчик, 18 км, м. Маріуполь, вище міста,  н/б Старокримського вдсх.",47.190756,37.503108
27579,"р. Кальчик, 23 км, смт Старий Крим, Старокримське водосховище, пов.водозабір Маріупольського РВУ КП ""Вода Донбасу""",47.190833,37.503056
38349,"р. Висунь, 25 км, 25 км від гирла (впадіння в річку Інгулець), в районі містка",47.219153,32.832631
38201,"р. Берда, 0 км, біля с. Титове, Більмацького р-ну, нижче скиду НДО АТ ""Українська залізниця"" Філія ""Центр управління промисловістю"" ВП ""Трудівський кар'єр""",47.219722,36.641389
38190,"р. Молочна, 0 км, м. Токмак, 1,0 км нижче міста",47.224092,35.633356
38520,"р. В.Куяльник, 0 км, біля с.Петроверівка, міст а/с  Одеса-Київ",47.26475,30.310278
38475,"р. Південний Буг, 51 км, м. Нова Одеса , скид  з КП ""Прибузьке""",47.280028,31.778583
27149,"р. Південний Буг, 50 км, с. Ковалівка, Південно-Бузька ЗС",47.280344,31.778547
38228,"Калинівське водосховище, 0 км, Дамба (Калинівське водосховище)",47.290828,34.861353
27110,"р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села",47.336044,33.881511
27108,"р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну",47.411,34.952
27123,"р. Інгулець, 210 км, с. Архангельське",47.42715,33.400711
27612,"р. Інгул, 103 км, с. Отрадне, питний водозбір м. Баштанка",47.434956,32.313578
27089,"р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)",47.45,35.1
27090,"р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)",47.47,35.07
27264,"р. Ягорлик, 20,2 км, с. Артирівка, кордон з Молдовою",47.470472,29.35975
27166,"р. Інгул, 100 км, с. Привільне, Інгульська ЗС",47.493014,32.302856
