point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
409,"BN-78/9180-11: 1,0-0,1 mm",udział w %,10,6,5,4,5,32
409,"BN-78/9180-11: 0,1-0,02 mm",udział w %,40,40,40,44,52,26
409,BN-78/9180-11: < 0.02 mm,udział w %,50,54,55,52,43,42
409,"PTG 2008: 2,0-0,05 mm",udział w %,,,,12,16,41
409,"PTG 2008: 0,05-0,002 mm",udział w %,,,,82,79,52
409,PTG 2008: < 0.002 mm,udział w %,11,10,7,6,5,7
409,"Odczyn ""pH "" w zawiesinie H2O",pH,5.3,6.2,5.9,6.6,5.8,7.3
409,"Odczyn ""pH "" w zawiesinie KCl",pH,4.1,5.0,5.1,5.3,5.0,7
409,Węglany (CaCO3),%,,,,,,0.06
409,Próchnica,%,2.37,2.22,1.93,2.29,2.26,3.43
409,Węgiel organiczny,%,1.37,1.29,1.12,1.33,1.31,1.99
409,Azot ogólny,%,0.127,0.125,0.115,0.113,0.13,0.14
409,Stosunek C/N,,10.8,10.3,9.7,11.8,10.1,14.21
409,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,5.48,3.21,3.4,3.53,3.68,2.4
409,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.84,0.18,0.14,0.23,0.42,0.14
409,"Glin wymienny ""Al""",cmol(+)*kg-1,0.59,0.04,0.02,0.11,0.23,"<0,0022"
409,Wapń wymianny (Ca2+),cmol(+)*kg-1,4.37,5.01,4.87,5.11,4.22,12
409,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.43,0.64,0.62,0.86,0.2,1.18
409,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.05,0.12,0.15,0.46
409,Potas wymienny (K+),cmol(+)*kg-1,0.53,0.53,0.67,0.55,1.28,0.62
409,Suma kationów wymiennych (S),cmol(+)*kg-1,5.39,6.24,6.21,6.64,5.85,14.26
409,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,10.87,9.45,9.61,10.17,9.53,17
409,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,49.59,66.03,64.62,65.28,61.37,83.88
409,Fosfor przyswajalny,mg P2O5* 100g-1,16.2,13.3,12.8,13.0,10.8,23.9
409,Potas przyswajalny,mg K2O*100g-1,16.4,15.3,22.6,18.4,7.9,20.3
409,Magnez przyswajalny,mg Mg*100g-1,4.4,6.3,5.7,17.2,13.3,10.7
409,Siarka przyswajalna,mg S-SO4*100g-1,1.88,1.75,1.53,1.44,1.23,9.3
