point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
403,"BN-78/9180-11: 1,0-0,1 mm",udział w %,6,6,5,6,4,16
403,"BN-78/9180-11: 0,1-0,02 mm",udział w %,50,54,54,54,59,44
403,BN-78/9180-11: < 0.02 mm,udział w %,44,40,41,40,37,40
403,"PTG 2008: 2,0-0,05 mm",udział w %,,,,15,17,22
403,"PTG 2008: 0,05-0,002 mm",udział w %,,,,77,74,64
403,PTG 2008: < 0.002 mm,udział w %,14,12,11,8,9,14
403,"Odczyn ""pH "" w zawiesinie H2O",pH,7.6,7.4,7.0,7.5,6.7,7.5
403,"Odczyn ""pH "" w zawiesinie KCl",pH,6.8,6.8,6.4,6.8,6.0,6.8
403,Węglany (CaCO3),%,1.3,0.98,,0.12,,0.03
403,Próchnica,%,2.59,2.42,2.29,2.53,2.77,4.17
403,Węgiel organiczny,%,1.5,1.4,1.32,1.47,1.61,2.42
403,Azot ogólny,%,0.1,0.104,0.089,0.154,0.15,0.16
403,Stosunek C/N,,15.0,13.5,14.8,9.5,10.7,15.13
403,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,0.75,1.05,0.89,1.28,1.8,1.2
403,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,,0.3
403,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,,0.08
403,Wapń wymianny (Ca2+),cmol(+)*kg-1,27.14,25.43,28.12,11.12,12.2,14.7
403,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.41,1.1,0.94,0.86,0.31,1.18
403,Sód wymienny (Na+),cmol(+)*kg-1,0.18,0.13,0.11,0.07,0.04,"<0,10"
403,Potas wymienny (K+),cmol(+)*kg-1,1.36,0.88,1.11,0.54,0.89,0.49
403,Suma kationów wymiennych (S),cmol(+)*kg-1,30.09,27.54,30.28,12.6,13.44,16.37
403,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,30.84,28.59,31.17,13.88,15.24,20.2
403,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,97.57,96.33,97.14,90.78,88.19,81.04
403,Fosfor przyswajalny,mg P2O5* 100g-1,28.0,26.2,21.8,22.4,17.9,13.5
403,Potas przyswajalny,mg K2O*100g-1,40.1,32.8,45.6,21.1,11.6,19.2
403,Magnez przyswajalny,mg Mg*100g-1,11.6,10.8,10.2,9.9,8.0,10.7
403,Siarka przyswajalna,mg S-SO4*100g-1,1.75,2.05,1.88,1.27,0.52,4
403,Azot amonowy,NNH4 mg*kg-1,,,,,9.83,5.9
403,Azot azotanowy,NNO3 mg*kg-1,,,,,35.81,35.9
