point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
431,"BN-78/9180-11: 1,0-0,1 mm",udział w %,32,28,32,45,42,35
431,"BN-78/9180-11: 0,1-0,02 mm",udział w %,36,39,35,31,34,38
431,BN-78/9180-11: < 0.02 mm,udział w %,32,36,33,24,24,27
431,"PTG 2008: 2,0-0,05 mm",udział w %,,,,62,56,44
431,"PTG 2008: 0,05-0,002 mm",udział w %,,,,34,41,52
431,PTG 2008: < 0.002 mm,udział w %,10,8,11,4,3,4
431,"Odczyn ""pH "" w zawiesinie H2O",pH,6.9,7.3,6.8,7.0,5.9,6
431,"Odczyn ""pH "" w zawiesinie KCl",pH,5.9,6.1,5.8,5.8,4.9,4.9
431,Węglany (CaCO3),%,,,,0.06,,0.07
431,Próchnica,%,1.84,1.79,1.64,1.26,1.68,1.71
431,Węgiel organiczny,%,1.07,1.04,0.95,0.73,0.97,0.99
431,Azot ogólny,%,0.094,0.11,0.089,0.078,0.11,0.12
431,Stosunek C/N,,11.4,9.4,10.7,9.4,8.8,8.25
431,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.33,1.85,1.73,1.5,2.85,3.8
431,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,0.37,0.19
431,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,0.19,0.03
431,Wapń wymianny (Ca2+),cmol(+)*kg-1,5.99,6.73,6.24,6.64,4.39,5.1
431,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.05,1.51,1.03,2.26,0.25,1.15
431,Sód wymienny (Na+),cmol(+)*kg-1,0.1,0.06,0.02,0.06,0.01,"<0,10"
431,Potas wymienny (K+),cmol(+)*kg-1,0.36,0.19,0.3,0.45,1.55,0.17
431,Suma kationów wymiennych (S),cmol(+)*kg-1,7.5,8.49,7.59,9.41,6.2,6.42
431,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,9.83,10.34,9.32,10.91,9.05,10.8
431,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,76.3,82.11,81.44,86.25,68.51,59.44
431,Fosfor przyswajalny,mg P2O5* 100g-1,5.1,3.7,4.4,4.5,2.9,3.8
431,Potas przyswajalny,mg K2O*100g-1,11.8,7.3,10.3,15.8,15.1,5.1
431,Magnez przyswajalny,mg Mg*100g-1,9.7,11.6,10.7,18.9,14.9,15
