point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
349,"BN-78/9180-11: 1,0-0,1 mm",udział w %,9,5,7,5,3,21
349,"BN-78/9180-11: 0,1-0,02 mm",udział w %,56,58,56,58,60,39
349,BN-78/9180-11: < 0.02 mm,udział w %,35,37,37,37,37,40
349,"PTG 2008: 2,0-0,05 mm",udział w %,,,,17,14,28
349,"PTG 2008: 0,05-0,002 mm",udział w %,,,,77,79,60
349,PTG 2008: < 0.002 mm,udział w %,5,8,5,6,7,12
349,"Odczyn ""pH "" w zawiesinie H2O",pH,6.4,6.5,6.2,6.5,5.4,6.3
349,"Odczyn ""pH "" w zawiesinie KCl",pH,5.4,5.2,5.4,5.4,4.3,5.5
349,Węglany (CaCO3),%,,,,,,0.05
349,Próchnica,%,2.23,2.22,1.96,1.66,1.45,2.67
349,Węgiel organiczny,%,1.29,1.29,1.14,0.96,0.84,1.55
349,Azot ogólny,%,0.153,0.136,0.124,0.094,0.1,0.11
349,Stosunek C/N,,8.4,9.5,9.2,10.2,8.4,14.09
349,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.62,2.97,2.4,3.08,3.6,3.5
349,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,0.25,0.63,0.18
349,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,0.14,0.42,"<0,0022"
349,Wapń wymianny (Ca2+),cmol(+)*kg-1,6.74,6.74,6.51,6.07,4.69,7.4
349,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.99,1.01,0.98,2.18,0.32,1.5
349,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.01,0.05,0.03,"<0,10"
349,Potas wymienny (K+),cmol(+)*kg-1,0.72,0.61,0.51,0.49,1.35,0.34
349,Suma kationów wymiennych (S),cmol(+)*kg-1,8.51,8.42,8.01,8.78,6.4,9.24
349,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,11.13,11.39,10.41,11.86,10.0,13.5
349,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,76.46,73.92,76.95,74.03,64.01,68.44
349,Fosfor przyswajalny,mg P2O5* 100g-1,15.7,11.2,12.8,12.4,8.4,6.9
349,Potas przyswajalny,mg K2O*100g-1,25.8,22.1,23.4,17.3,16.6,8.8
349,Magnez przyswajalny,mg Mg*100g-1,10.8,10.1,11.8,20.7,12.6,13.7
349,Siarka przyswajalna,mg S-SO4*100g-1,1.75,1.63,1.45,1.1,0.64,6.6
349,Azot amonowy,NNH4 mg*kg-1,,,,,3.48,4.8
349,Azot azotanowy,NNO3 mg*kg-1,,,,,"<1,00",33.2
349,Fosfor,%,0.071,0.068,0.069,0.054,0.05,0.046
349,Wapń,%,0.2,0.17,0.19,0.19,0.13,0.18
349,Magnez,%,0.14,0.17,0.12,0.18,0.17,0.05
349,Potas,%,0.15,0.18,0.18,0.14,0.13,0.04
349,Sód,%,0.01,0.01,0.014,0.011,0.005,0.003
349,Siarka,%,0.039,0.035,0.028,0.02,0.016,0.017
349,Glin,%,1.18,1.23,1.15,1.03,1.0,0.27
349,Żelazo,%,1.01,1.21,1.14,1.46,1.25,0.4
349,Mangan,Mn mg*kg-1,672,593,615,346,334,370
349,Kadm,Cd mg*kg-1,1.91,1.89,1.47,1.04,0.94,1.4
349,Miedź,Cu mg*kg-1,8.0,8.7,7.4,8.0,9.5,6.5
349,Chrom,Cr mg*kg-1,13.5,15.3,16.6,16.8,16.8,20.4
349,Nikiel,Ni mg*kg-1,8.2,9.7,10.4,12.2,12.6,12.9
349,Ołów,Pb mg*kg-1,38.8,36.7,39.7,36.9,32.2,32.5
349,Cynk,Zn mg*kg-1,111.7,113.3,116.0,106.3,99.8,105
349,Kobalt,Co mg*kg-1,5.2,4.79,4.4,5.45,5.65,5.87
349,Wanad,V mg*kg-1,17.3,18.3,25.4,20.5,21.6,25.3
349,Lit,Li mg*kg-1,7.1,8.8,6.8,7.1,7.8,11.1
349,Beryl,Be mg*kg-1,0.43,0.5,0.37,0.57,0.67,"<2,00"
349,Bar,Ba mg*kg-1,65.7,65.7,59.3,61.9,52.3,64.9
349,Stront,Sr mg*kg-1,13.2,11.7,10.3,8.7,8.4,12.8
349,Lantan,La mg*kg-1,18.7,14.4,15.6,15.8,13.9,21.7
349,Rtec,Hg mg*kg-1,,,,,0.04,"<0,100"
349,Arsen,As mg*kg-1,,,,,6.03,5.93
349,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,294.0,232.0,455.0,324.1,274.0,95
349,WWA - naftalen,µg*kg-1,,,,,12.7,"<25,0"
349,WWA - fenantren,µg*kg-1,,,,,35.5,"<25,0"
349,WWA - antracen,µg*kg-1,,,,,5.1,"<25,0"
349,WWA - fluoranten,µg*kg-1,,,,,40.9,32
349,WWA - chryzen,µg*kg-1,,,,,29.9,"<25,0"
349,WWA - benzo(a)antracen,µg*kg-1,,,,,20.8,"<25,0"
349,WWA - benzo(a)piren,µg*kg-1,,,,,24.4,"<25,0"
349,WWA - benzo(a)fluoranten,µg*kg-1,,,,,6.3,"<25,0"
349,WWA - benzo(ghi)perylen,µg*kg-1,,,,,20.3,"<25,0"
349,WWA - fluoren,µg*kg-1,,,,,5.4,"<25,0"
349,WWA - piren,µg*kg-1,,,,,32.3,25
349,WWA - benzo(b)fluoranten,µg*kg-1,,,,,12.8,"<25,0"
349,WWA - benzo(k)fluoranten,µg*kg-1,,,,,17.4,"<25,0"
349,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,5.9,"<25,0"
349,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,23.3,38
349,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.054,
349,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
349,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
349,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
349,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
349,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
349,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
349,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
349,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
349,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
349,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
349,Radioaktywność,Bq*kg-1,871,734,693,778,515,560
349,Przewodnictwo elektryczne właściwe,mS*m-1,13.49,14.5,11.1,5.63,5.44,7.2
349,Zasolenie,mg KCl*100g-1,35.6,38.3,29.2,14.87,14.36,19
