point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
151,"BN-78/9180-11: 1,0-0,1 mm",udział w %,37,40,41,35,42,36
151,"BN-78/9180-11: 0,1-0,02 mm",udział w %,23,21,23,24,29,23
151,BN-78/9180-11: < 0.02 mm,udział w %,40,39,36,41,29,41
151,"PTG 2008: 2,0-0,05 mm",udział w %,,,,44,53,45
151,"PTG 2008: 0,05-0,002 mm",udział w %,,,,45,43,45
151,PTG 2008: < 0.002 mm,udział w %,12,14,12,11,4,10
151,"Odczyn ""pH "" w zawiesinie H2O",pH,6.9,6.8,6.7,6.7,5.3,6.3
151,"Odczyn ""pH "" w zawiesinie KCl",pH,5.8,5.5,5.6,5.5,4.3,5.4
151,Węglany (CaCO3),%,,,,,,0.27
151,Próchnica,%,3.08,2.77,2.64,2.69,2.22,3.69
151,Węgiel organiczny,%,1.78,1.61,1.53,1.56,1.29,2.14
151,Azot ogólny,%,0.162,0.153,0.122,0.148,0.14,0.14
151,Stosunek C/N,,11.0,10.5,12.5,10.5,9.2,15.29
151,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,3.3,3.3,3.68,2.93,4.2,3.5
151,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,0.37,0.1
151,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,0.19,"<0,0022"
151,Wapń wymianny (Ca2+),cmol(+)*kg-1,10.6,11.6,10.26,10.06,6.06,10.1
151,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.87,2.14,2.09,2.39,0.36,2.03
151,Sód wymienny (Na+),cmol(+)*kg-1,0.1,0.13,0.12,0.08,0.02,"<0,10"
151,Potas wymienny (K+),cmol(+)*kg-1,0.57,0.42,0.3,0.55,1.84,0.37
151,Suma kationów wymiennych (S),cmol(+)*kg-1,13.14,14.29,12.77,13.07,8.28,12.5
151,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,16.44,17.59,16.45,16.0,12.48,16.1
151,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,79.93,81.24,77.63,81.69,66.36,77.64
151,Fosfor przyswajalny,mg P2O5* 100g-1,39.4,28.2,23.3,21.1,6.6,6.4
151,Potas przyswajalny,mg K2O*100g-1,16.2,18.5,13.1,13.5,17.0,8
151,Magnez przyswajalny,mg Mg*100g-1,17.4,18.6,23.9,20.7,16.8,18.4
151,Siarka przyswajalna,mg S-SO4*100g-1,1.12,1.12,1.13,0.8,0.77,"<1,00"
151,Azot amonowy,NNH4 mg*kg-1,,,,,3.91,2.3
151,Azot azotanowy,NNO3 mg*kg-1,,,,,10.79,18.1
151,Fosfor,%,0.095,0.106,0.086,0.076,0.06,0.04
151,Wapń,%,0.32,0.33,0.27,0.28,0.17,0.17
151,Magnez,%,0.24,0.25,0.17,0.2,0.14,0.27
