point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
399,"BN-78/9180-11: 1,0-0,1 mm",udział w %,8,15,8,6,10,21
399,"BN-78/9180-11: 0,1-0,02 mm",udział w %,59,53,60,56,59,44
399,BN-78/9180-11: < 0.02 mm,udział w %,33,32,32,38,31,35
399,"PTG 2008: 2,0-0,05 mm",udział w %,,,,17,21,28
399,"PTG 2008: 0,05-0,002 mm",udział w %,,,,79,74,62
399,PTG 2008: < 0.002 mm,udział w %,8,11,8,4,5,10
399,"Odczyn ""pH "" w zawiesinie H2O",pH,6.1,7.2,6.8,6.6,6.5,7.4
399,"Odczyn ""pH "" w zawiesinie KCl",pH,4.9,6.0,5.7,5.6,6.0,7.2
399,Węglany (CaCO3),%,,,,,,0.04
399,Próchnica,%,1.45,1.64,2.04,1.9,1.64,6.55
399,Węgiel organiczny,%,0.84,0.95,1.18,1.1,0.95,3.8
399,Azot ogólny,%,0.042,0.054,0.052,0.115,0.12,0.1
399,Stosunek C/N,,20.0,17.6,22.7,9.6,7.9,38
399,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,3.38,1.48,3.15,2.58,1.65,"<0,75"
399,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.33,0.04,0.19,,,0.14
399,"Glin wymienny ""Al""",cmol(+)*kg-1,0.19,0.0,0.05,,,0.01
399,Wapń wymianny (Ca2+),cmol(+)*kg-1,4.74,7.03,6.24,6.03,7.34,9.3
399,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.02,1.23,1.06,0.5,0.19,0.4
399,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.1,0.02,0.11,0.08,"<0,10"
399,Potas wymienny (K+),cmol(+)*kg-1,0.47,0.38,0.35,0.15,0.81,0.38
399,Suma kationów wymiennych (S),cmol(+)*kg-1,6.29,8.74,7.67,6.8,8.41,10.08
399,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,9.67,10.22,10.82,9.38,10.06,16.1
399,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,65.05,85.52,70.89,72.5,83.6,62.61
399,Fosfor przyswajalny,mg P2O5* 100g-1,14.8,10.7,13.6,10.6,19.3,28.2
399,Potas przyswajalny,mg K2O*100g-1,15.6,13.2,15.4,4.5,5.9,11.5
399,Magnez przyswajalny,mg Mg*100g-1,10.2,12.8,11.6,6.5,6.9,3.7
399,Siarka przyswajalna,mg S-SO4*100g-1,1.38,1.0,1.38,0.88,1.3,"<1,00"
399,Azot amonowy,NNH4 mg*kg-1,,,,,7.72,3.1
399,Azot azotanowy,NNO3 mg*kg-1,,,,,63.68,21
399,Fosfor,%,0.046,0.046,0.056,0.049,0.05,0.036
399,Wapń,%,0.19,0.24,0.25,0.21,0.2,0.02
399,Magnez,%,0.19,0.21,0.17,0.12,0.11,0.03
399,Potas,%,0.24,0.17,0.18,0.12,0.08,0.02
399,Sód,%,0.012,0.009,0.014,0.007,0.004,0.001
399,Siarka,%,0.026,0.028,0.025,0.017,0.017,0.012
399,Glin,%,1.51,1.34,1.29,0.64,0.56,0.3
399,Żelazo,%,1.31,1.33,1.04,0.87,0.8,0.29
399,Mangan,Mn mg*kg-1,332,342,367,413,362,560
399,Kadm,Cd mg*kg-1,0.16,0.23,0.18,0.16,0.15,"<0,50"
399,Miedź,Cu mg*kg-1,8.8,9.7,8.8,7.0,6.9,6.73
399,Chrom,Cr mg*kg-1,14.0,16.0,13.2,10.7,10.8,14.2
399,Nikiel,Ni mg*kg-1,11.3,13.6,10.6,9.0,8.6,10.1
399,Ołów,Pb mg*kg-1,9.4,10.8,10.3,10.8,10.8,15
399,Cynk,Zn mg*kg-1,30.6,35.0,27.0,30.0,24.9,29.8
399,Kobalt,Co mg*kg-1,3.33,4.04,3.87,4.11,3.83,5.06
399,Wanad,V mg*kg-1,26.7,30.7,23.9,12.9,13.7,17.5
399,Lit,Li mg*kg-1,8.1,9.5,5.8,4.2,4.4,"<10,00"
399,Beryl,Be mg*kg-1,0.5,0.53,0.38,0.36,0.35,"<2,00"
399,Bar,Ba mg*kg-1,60.3,59.7,56.7,47.8,40.8,57.7
399,Stront,Sr mg*kg-1,16.2,13.0,15.8,12.9,12.8,11.4
399,Lantan,La mg*kg-1,20.9,21.8,24.0,14.7,15.2,17.63
399,Rtec,Hg mg*kg-1,,,,,0.04,"<0,100"
399,Arsen,As mg*kg-1,,,,,2.42,3.32
399,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,1295.0,748.0,854.0,392.0,336.2,234
399,WWA - naftalen,µg*kg-1,,,,,8.8,31
399,WWA - fenantren,µg*kg-1,,,,,97.3,"<25,0"
399,WWA - antracen,µg*kg-1,,,,,5.8,"<25,0"
399,WWA - fluoranten,µg*kg-1,,,,,36.9,49
399,WWA - chryzen,µg*kg-1,,,,,22.9,34
399,WWA - benzo(a)antracen,µg*kg-1,,,,,20.0,29
399,WWA - benzo(a)piren,µg*kg-1,,,,,23.5,29
399,WWA - benzo(a)fluoranten,µg*kg-1,,,,,7.1,31
399,WWA - benzo(ghi)perylen,µg*kg-1,,,,,18.3,"<25,0"
399,WWA - fluoren,µg*kg-1,,,,,5.6,"<25,0"
399,WWA - piren,µg*kg-1,,,,,31.8,39
399,WWA - benzo(b)fluoranten,µg*kg-1,,,,,33.7,"<25,0"
399,WWA - benzo(k)fluoranten,µg*kg-1,,,,,12.7,28
399,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,4.9,"<25,0"
399,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,22.9,26
399,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.114,
399,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
399,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
399,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
399,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
399,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
399,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
399,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
399,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
399,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
399,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
399,Radioaktywność,Bq*kg-1,787,787,751,764,1073,655
399,Przewodnictwo elektryczne właściwe,mS*m-1,3.52,2.6,3.7,4.9,18.51,6.44
399,Zasolenie,mg KCl*100g-1,9.1,6.8,9.8,12.93,48.87,17
