point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
347,"BN-78/9180-11: 1,0-0,1 mm",udział w %,42,41,43,28,25,27
347,"BN-78/9180-11: 0,1-0,02 mm",udział w %,33,36,36,41,46,44
347,BN-78/9180-11: < 0.02 mm,udział w %,25,23,21,31,29,29
347,"PTG 2008: 2,0-0,05 mm",udział w %,,,,46,39,36
347,"PTG 2008: 0,05-0,002 mm",udział w %,,,,49,56,60
347,PTG 2008: < 0.002 mm,udział w %,6,4,3,5,5,4
347,"Odczyn ""pH "" w zawiesinie H2O",pH,6.2,6.6,6.6,6.8,6.6,6.8
347,"Odczyn ""pH "" w zawiesinie KCl",pH,5.1,5.4,5.6,5.9,5.8,6.3
347,Węglany (CaCO3),%,,,,,,0.1
347,Próchnica,%,2.78,2.67,2.5,2.47,2.28,3.54
347,Węgiel organiczny,%,1.61,1.55,1.45,1.43,1.32,2.05
347,Azot ogólny,%,0.117,0.132,0.101,0.096,0.11,0.17
347,Stosunek C/N,,13.7,11.7,14.3,14.9,12.0,12.06
347,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.47,1.99,2.1,2.1,1.95,2
347,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.18,0.18,0.16,,,0.09
347,"Glin wymienny ""Al""",cmol(+)*kg-1,0.09,0.11,0.09,,,"<0,0022"
347,Wapń wymianny (Ca2+),cmol(+)*kg-1,5.24,6.08,5.96,5.82,5.94,8.4
347,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.71,0.71,0.82,0.23,0.32,1.28
347,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.01,0.1,0.01,"<0,10"
347,Potas wymienny (K+),cmol(+)*kg-1,0.36,0.38,0.47,0.42,1.77,0.64
347,Suma kationów wymiennych (S),cmol(+)*kg-1,6.37,7.23,7.26,6.56,8.03,10.32
347,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,8.84,9.22,9.36,8.66,9.98,17
347,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,72.06,78.42,77.56,75.75,80.47,60.71
347,Fosfor przyswajalny,mg P2O5* 100g-1,10.0,13.5,20.7,20.6,34.4,21.4
347,Potas przyswajalny,mg K2O*100g-1,10.5,11.8,21.3,14.9,18.0,26.5
347,Magnez przyswajalny,mg Mg*100g-1,7.6,6.9,10.0,21.7,16.3,12.4
347,Siarka przyswajalna,mg S-SO4*100g-1,1.63,1.43,1.25,1.28,0.92,2.9
347,Azot amonowy,NNH4 mg*kg-1,,,,,7.93,2.3
347,Azot azotanowy,NNO3 mg*kg-1,,,,,7.95,30.7
347,Fosfor,%,0.074,0.081,0.108,0.064,0.08,0.063
347,Wapń,%,0.18,0.18,0.22,0.18,0.22,0.32
347,Magnez,%,0.19,0.14,0.11,0.23,0.22,0.81
347,Potas,%,0.14,0.16,0.12,0.14,0.14,0.23
347,Sód,%,0.008,0.008,0.01,0.01,0.006,0.007
347,Siarka,%,0.022,0.027,0.029,0.027,0.02,0.017
347,Glin,%,1.15,0.87,0.81,0.84,0.9,2.45
347,Żelazo,%,1.02,0.9,0.96,1.47,1.34,3.5
347,Mangan,Mn mg*kg-1,280,282,263,411,368,421
347,Kadm,Cd mg*kg-1,0.99,0.88,0.77,0.44,0.42,0.72
347,Miedź,Cu mg*kg-1,15.0,13.8,15.1,14.0,16.4,19.4
347,Chrom,Cr mg*kg-1,14.8,14.5,15.9,15.8,16.4,21.1
347,Nikiel,Ni mg*kg-1,10.3,9.4,11.1,22.1,20.1,23.2
347,Ołów,Pb mg*kg-1,43.5,44.3,41.3,23.3,25.4,30.1
347,Cynk,Zn mg*kg-1,67.3,61.7,72.0,92.0,115.5,130
347,Kobalt,Co mg*kg-1,3.72,4.04,4.66,6.64,6.52,7.52
347,Wanad,V mg*kg-1,26.7,26.7,21.0,17.9,19.4,24.6
347,Lit,Li mg*kg-1,9.5,8.8,6.3,13.0,12.4,13.9
347,Beryl,Be mg*kg-1,0.37,0.4,0.33,0.54,0.69,"<2,00"
347,Bar,Ba mg*kg-1,106.0,91.7,87.0,86.4,74.0,115
347,Stront,Sr mg*kg-1,14.4,16.4,11.6,12.8,16.7,25.5
347,Lantan,La mg*kg-1,12.5,10.4,9.9,9.9,11.0,11.34
347,Rtec,Hg mg*kg-1,,,,,0.11,0.15
347,Arsen,As mg*kg-1,,,,,4.69,6
347,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,1194.0,1073.0,1204.0,4903.3,8352.9,5923
