point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
161,"BN-78/9180-11: 1,0-0,1 mm",udział w %,64,69,66,65,67,67
161,"BN-78/9180-11: 0,1-0,02 mm",udział w %,21,17,18,20,18,20
161,BN-78/9180-11: < 0.02 mm,udział w %,15,14,16,15,15,13
161,"PTG 2008: 2,0-0,05 mm",udział w %,,,,77,79,81
161,"PTG 2008: 0,05-0,002 mm",udział w %,,,,20,19,14
161,PTG 2008: < 0.002 mm,udział w %,5,4,4,3,2,5
161,"Odczyn ""pH "" w zawiesinie H2O",pH,5.8,5.8,5.6,4.9,4.3,4.9
161,"Odczyn ""pH "" w zawiesinie KCl",pH,4.5,4.4,4.5,3.8,3.4,4.2
161,Węglany (CaCO3),%,,,,,,0.14
161,Próchnica,%,1.37,1.36,1.11,1.24,1.14,0.9
161,Węgiel organiczny,%,0.79,0.79,0.64,0.72,0.66,0.52
161,Azot ogólny,%,0.097,0.086,0.084,0.071,0.06,0.06
161,Stosunek C/N,,8.1,9.2,7.6,10.1,11.0,8.67
161,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,3.83,3.8,4.03,3.9,3.45,3.6
161,Kwasowośc wymienna (Hw),cmol(+)*kg-1,1.17,1.37,1.17,1.37,0.86,0.9
161,"Glin wymienny ""Al""",cmol(+)*kg-1,0.64,0.98,0.96,1.11,0.61,0.08
161,Wapń wymianny (Ca2+),cmol(+)*kg-1,0.87,1.0,0.73,0.51,0.8,1
161,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.14,0.2,0.37,0.12,0.26,0.15
161,Sód wymienny (Na+),cmol(+)*kg-1,0.03,0.06,0.01,0.13,0.01,"<0,10"
161,Potas wymienny (K+),cmol(+)*kg-1,0.4,0.29,0.18,0.25,0.24,0.24
161,Suma kationów wymiennych (S),cmol(+)*kg-1,1.44,1.55,1.29,1.01,1.32,1.39
161,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,5.27,5.35,5.32,4.91,4.77,5.4
161,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,27.32,28.97,24.25,20.49,27.65,25.74
161,Fosfor przyswajalny,mg P2O5* 100g-1,16.0,13.6,11.6,16.6,13.7,9
161,Potas przyswajalny,mg K2O*100g-1,12.6,8.3,7.4,7.6,11.9,7.9
161,Magnez przyswajalny,mg Mg*100g-1,1.9,1.6,2.2,1.3,2.4,2.4
161,Siarka przyswajalna,mg S-SO4*100g-1,1.62,1.38,1.08,0.94,0.67,3.8
161,Azot amonowy,NNH4 mg*kg-1,,,,,4.31,1
161,Azot azotanowy,NNO3 mg*kg-1,,,,,25.97,32
161,Fosfor,%,0.043,0.047,0.05,0.046,0.04,0.051
161,Wapń,%,0.04,0.06,0.04,0.05,0.04,0.44
161,Magnez,%,0.06,0.05,0.05,0.05,0.05,0.27
161,Potas,%,0.06,0.05,0.05,0.05,0.05,0.22
161,Sód,%,0.004,0.005,0.004,0.003,0.004,0.006
161,Siarka,%,0.022,0.019,0.016,0.016,0.013,0.008
161,Glin,%,0.38,0.32,0.35,0.24,0.25,1.31
161,Żelazo,%,0.35,0.4,0.43,0.39,0.35,1.51
161,Mangan,Mn mg*kg-1,163,176,198,274,185,218
161,Kadm,Cd mg*kg-1,0.09,0.13,0.07,0.07,0.07,"<0,50"
161,Miedź,Cu mg*kg-1,2.0,2.5,2.7,2.5,2.6,"<2,00"
161,Chrom,Cr mg*kg-1,4.0,3.5,5.0,4.2,4.8,3.98
161,Nikiel,Ni mg*kg-1,3.4,3.0,3.3,2.7,3.1,2.34
161,Ołów,Pb mg*kg-1,9.2,10.1,11.0,8.8,7.4,8.05
161,Cynk,Zn mg*kg-1,18.3,17.3,22.0,19.2,18.7,14.1
161,Kobalt,Co mg*kg-1,1.52,1.81,1.83,2.21,1.9,1.71
161,Wanad,V mg*kg-1,7.0,6.7,8.0,6.2,6.3,5.44
161,Lit,Li mg*kg-1,2.8,3.2,2.0,2.8,2.8,"<10,00"
161,Beryl,Be mg*kg-1,0.13,0.13,0.1,0.14,0.13,"<2,00"
161,Bar,Ba mg*kg-1,15.5,18.6,20.8,21.0,18.6,14.8
161,Stront,Sr mg*kg-1,4.0,5.5,4.3,2.3,2.9,"<10,00"
161,Lantan,La mg*kg-1,5.6,4.6,6.5,6.2,6.4,6.44
161,Rtec,Hg mg*kg-1,,,,,0.01,"<0,100"
161,Arsen,As mg*kg-1,,,,,1.34,1.35
161,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,119.0,94.0,178.0,210.7,184.2,28
161,WWA - naftalen,µg*kg-1,,,,,2.9,"<25,0"
161,WWA - fenantren,µg*kg-1,,,,,57.7,"<25,0"
161,WWA - antracen,µg*kg-1,,,,,4.9,"<25,0"
161,WWA - fluoranten,µg*kg-1,,,,,18.9,28
161,WWA - chryzen,µg*kg-1,,,,,9.3,"<25,0"
161,WWA - benzo(a)antracen,µg*kg-1,,,,,11.1,"<25,0"
161,WWA - benzo(a)piren,µg*kg-1,,,,,13.8,"<25,0"
161,WWA - benzo(a)fluoranten,µg*kg-1,,,,,7.1,"<25,0"
161,WWA - benzo(ghi)perylen,µg*kg-1,,,,,10.5,"<25,0"
161,WWA - fluoren,µg*kg-1,,,,,3.9,"<25,0"
161,WWA - piren,µg*kg-1,,,,,17.3,"<25,0"
161,WWA - benzo(b)fluoranten,µg*kg-1,,,,,9.0,"<25,0"
161,WWA - benzo(k)fluoranten,µg*kg-1,,,,,7.6,"<25,0"
161,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,6.0,"<25,0"
161,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,14.2,"<25,0"
