point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
357,"BN-78/9180-11: 1,0-0,1 mm",udział w %,51,49,45,48,46,65
357,"BN-78/9180-11: 0,1-0,02 mm",udział w %,26,26,31,27,29,22
357,BN-78/9180-11: < 0.02 mm,udział w %,23,25,24,25,25,13
357,"PTG 2008: 2,0-0,05 mm",udział w %,,,,57,58,79
357,"PTG 2008: 0,05-0,002 mm",udział w %,,,,39,35,19
357,PTG 2008: < 0.002 mm,udział w %,6,7,5,4,7,2
357,"Odczyn ""pH "" w zawiesinie H2O",pH,6.4,6.8,6.9,7.2,6.2,6.5
357,"Odczyn ""pH "" w zawiesinie KCl",pH,5.4,5.3,5.2,6.3,5.4,5.8
357,Węglany (CaCO3),%,,,,,,0.02
357,Próchnica,%,1.59,1.88,1.52,1.53,1.38,3.83
357,Węgiel organiczny,%,0.92,1.09,0.88,0.89,0.8,2.22
357,Azot ogólny,%,0.088,0.077,0.094,0.09,0.1,0.1
357,Stosunek C/N,,10.5,14.1,9.4,9.9,8.0,22.2
357,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.77,2.83,2.8,1.35,1.95,2.3
357,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,0.23,0.07
357,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,0.07,0.02
357,Wapń wymianny (Ca2+),cmol(+)*kg-1,5.61,6.49,5.36,5.61,4.69,6.4
357,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.68,0.71,0.58,0.58,0.24,0.63
357,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.03,0.03,0.07,0.03,"<0,10"
357,Potas wymienny (K+),cmol(+)*kg-1,0.21,0.25,0.41,0.25,0.75,0.2
357,Suma kationów wymiennych (S),cmol(+)*kg-1,6.56,7.48,6.38,6.51,5.71,7.23
357,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,9.33,10.31,9.18,7.86,7.66,9.5
357,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,70.31,72.55,69.5,82.82,74.54,76.11
357,Fosfor przyswajalny,mg P2O5* 100g-1,5.4,5.8,15.5,14.6,12.5,12.7
357,Potas przyswajalny,mg K2O*100g-1,5.8,7.6,16.6,10.5,10.7,7.2
