point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
125,"BN-78/9180-11: 1,0-0,1 mm",udział w %,61,55,53,57,57,42
125,"BN-78/9180-11: 0,1-0,02 mm",udział w %,19,22,23,19,24,37
125,BN-78/9180-11: < 0.02 mm,udział w %,23,23,24,24,19,21
125,"PTG 2008: 2,0-0,05 mm",udział w %,,,,71,74,53
125,"PTG 2008: 0,05-0,002 mm",udział w %,,,,24,20,41
125,PTG 2008: < 0.002 mm,udział w %,8,9,8,5,6,6
125,"Odczyn ""pH "" w zawiesinie H2O",pH,6.5,6.8,7.2,8.0,6.9,6.8
125,"Odczyn ""pH "" w zawiesinie KCl",pH,5.8,5.9,6.6,7.4,6.6,6.4
125,Węglany (CaCO3),%,,,0.13,0.08,0.21,0.04
125,Próchnica,%,1.99,2.1,2.06,2.07,2.12,1.5
125,Węgiel organiczny,%,1.15,1.22,1.19,1.2,1.23,0.87
125,Azot ogólny,%,0.145,0.166,0.151,0.129,0.13,0.14
125,Stosunek C/N,,7.9,7.3,7.9,9.3,9.5,6.21
125,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.1,1.88,0.98,0.75,1.2,2
125,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,,0.09
125,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,,"<0,0022"
125,Wapń wymianny (Ca2+),cmol(+)*kg-1,9.98,10.23,17.14,14.89,8.61,10.4
125,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.02,1.0,1.18,1.6,0.58,1.85
125,Sód wymienny (Na+),cmol(+)*kg-1,0.1,0.1,0.14,0.09,0.09,"<0,10"
125,Potas wymienny (K+),cmol(+)*kg-1,0.38,0.42,0.34,0.67,1.04,0.55
125,Suma kationów wymiennych (S),cmol(+)*kg-1,11.48,11.75,18.8,17.25,10.32,12.8
125,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,13.58,13.63,19.78,18.0,11.52,16.8
125,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,84.54,86.21,95.05,95.83,89.58,76.19
125,Fosfor przyswajalny,mg P2O5* 100g-1,9.0,8.4,6.5,15.8,16.5,15.6
125,Potas przyswajalny,mg K2O*100g-1,9.5,12.0,10.2,19.0,20.2,15.3
125,Magnez przyswajalny,mg Mg*100g-1,10.7,9.0,12.0,13.0,9.8,15.2
125,Siarka przyswajalna,mg S-SO4*100g-1,1.25,1.25,1.11,1.48,1.73,4.2
125,Azot amonowy,NNH4 mg*kg-1,,,,,8.32,2.3
125,Azot azotanowy,NNO3 mg*kg-1,,,,,25.46,34.3
125,Fosfor,%,0.022,0.03,0.036,0.038,0.04,0.043
125,Wapń,%,0.26,0.27,0.34,0.33,0.3,0.14
125,Magnez,%,0.21,0.16,0.14,0.16,0.18,0.32
125,Potas,%,0.26,0.19,0.16,0.15,0.23,0.23
125,Sód,%,0.012,0.007,0.007,0.005,0.009,0.005
125,Siarka,%,0.02,0.016,0.019,0.015,0.021,0.019
125,Glin,%,1.11,0.88,0.99,0.54,0.87,1.22
125,Żelazo,%,1.08,0.94,0.95,0.83,0.85,1.51
125,Mangan,Mn mg*kg-1,282,303,275,255,251,308
125,Kadm,Cd mg*kg-1,0.2,0.23,0.17,0.19,0.15,"<0,50"
125,Miedź,Cu mg*kg-1,10.0,8.5,10.0,8.5,8.9,7.37
125,Chrom,Cr mg*kg-1,12.8,12.2,10.5,9.9,13.0,15.3
125,Nikiel,Ni mg*kg-1,8.2,7.7,9.1,7.9,8.8,9.67
125,Ołów,Pb mg*kg-1,9.9,9.6,10.4,10.0,9.0,13.9
125,Cynk,Zn mg*kg-1,30.2,26.8,22.5,24.7,22.3,27.6
125,Kobalt,Co mg*kg-1,2.43,3.09,2.94,2.95,3.35,3.85
125,Wanad,V mg*kg-1,21.7,20.0,16.0,11.7,15.6,17.6
125,Lit,Li mg*kg-1,7.2,8.0,5.9,4.7,8.5,10.7
125,Beryl,Be mg*kg-1,0.43,0.43,0.36,0.35,0.44,"<2,00"
125,Bar,Ba mg*kg-1,60.7,54.7,48.8,45.9,40.6,55.4
125,Stront,Sr mg*kg-1,16.2,12.9,10.8,10.7,10.9,19.1
125,Lantan,La mg*kg-1,12.3,10.9,9.7,9.3,11.1,14.03
125,Rtec,Hg mg*kg-1,,,,,0.03,"<0,100"
125,Arsen,As mg*kg-1,,,,,3.52,4.48
125,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,338.0,531.0,336.0,306.5,417.1,109
