point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
131,"BN-78/9180-11: 1,0-0,1 mm",udział w %,55,55,54,57,58,53
131,"BN-78/9180-11: 0,1-0,02 mm",udział w %,17,19,19,20,21,24
131,BN-78/9180-11: < 0.02 mm,udział w %,28,26,27,23,21,23
131,"PTG 2008: 2,0-0,05 mm",udział w %,,,,68,69,65
131,"PTG 2008: 0,05-0,002 mm",udział w %,,,,30,25,29
131,PTG 2008: < 0.002 mm,udział w %,8,9,6,2,6,6
131,"Odczyn ""pH "" w zawiesinie H2O",pH,7.2,7.1,7.3,6.2,5.9,5.5
131,"Odczyn ""pH "" w zawiesinie KCl",pH,6.3,6.1,6.6,5.3,5.2,4.7
131,Węglany (CaCO3),%,0.62,0.55,0.54,,,0.03
131,Próchnica,%,3.14,3.04,2.9,1.97,1.5,2.43
131,Węgiel organiczny,%,1.82,1.76,1.68,1.14,0.87,1.41
131,Azot ogólny,%,0.176,0.177,0.185,0.106,0.1,0.1
131,Stosunek C/N,,10.3,9.9,9.1,10.8,8.7,14.1
131,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,0.75,0.83,0.7,2.63,2.35,3.6
131,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,0.3,0.35,0.33
131,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,0.09,0.19,0.01
131,Wapń wymianny (Ca2+),cmol(+)*kg-1,19.36,18.89,18.1,3.36,3.06,3
131,Magnez wymienny (Mg2+),cmol(+)*kg-1,1.16,1.34,1.2,0.57,0.34,0.45
131,Sód wymienny (Na+),cmol(+)*kg-1,0.18,0.1,0.19,0.03,0.04,"<0,10"
131,Potas wymienny (K+),cmol(+)*kg-1,0.32,0.36,0.34,0.63,0.43,0.65
131,Suma kationów wymiennych (S),cmol(+)*kg-1,21.02,20.69,19.83,4.59,3.87,4.1
131,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,21.77,21.52,20.53,7.22,6.22,7
131,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,96.55,96.14,96.59,63.58,62.24,58.57
131,Fosfor przyswajalny,mg P2O5* 100g-1,16.5,11.7,9.4,21.7,19.0,20.2
131,Potas przyswajalny,mg K2O*100g-1,5.7,7.0,7.6,25.4,18.2,22.4
131,Magnez przyswajalny,mg Mg*100g-1,9.8,10.1,9.4,7.3,4.6,5
