point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
15,"BN-78/9180-11: 1,0-0,1 mm",udział w %,61,63,63,64,61,65
15,"BN-78/9180-11: 0,1-0,02 mm",udział w %,19,19,16,19,20,20
15,BN-78/9180-11: < 0.02 mm,udział w %,20,18,21,17,19,15
15,"PTG 2008: 2,0-0,05 mm",udział w %,,,,76,72,79
15,"PTG 2008: 0,05-0,002 mm",udział w %,,,,19,24,17
15,PTG 2008: < 0.002 mm,udział w %,9,6,6,5,4,4
15,"Odczyn ""pH "" w zawiesinie H2O",pH,5.5,6.0,5.6,5.8,4.9,4.6
15,"Odczyn ""pH "" w zawiesinie KCl",pH,4.3,4.6,4.3,4.3,3.6,4.3
15,Węglany (CaCO3),%,,,,,,"<0,01"
15,Próchnica,%,2.23,1.98,1.74,2.09,2.22,0.98
15,Węgiel organiczny,%,1.29,1.15,1.01,1.21,1.29,0.57
15,Azot ogólny,%,0.098,0.09,0.088,0.125,0.13,0.178
15,Stosunek C/N,,13.2,12.8,11.5,9.7,9.9,3.2
15,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,4.28,3.53,4.73,4.8,5.48,5.4
15,Kwasowośc wymienna (Hw),cmol(+)*kg-1,1.03,0.21,0.96,1.37,1.31,1.86
15,"Glin wymienny ""Al""",cmol(+)*kg-1,0.77,0.12,0.78,1.18,1.06,0.09
15,Wapń wymianny (Ca2+),cmol(+)*kg-1,2.99,3.18,2.86,2.94,2.02,2.1
15,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.59,0.8,0.88,0.52,0.15,0.32
15,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.05,0.08,0.08,"<0,10"
15,Potas wymienny (K+),cmol(+)*kg-1,0.28,0.34,0.21,0.3,0.63,0.15
15,Suma kationów wymiennych (S),cmol(+)*kg-1,3.92,4.38,4.0,3.84,2.88,2.57
15,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,8.2,7.91,8.73,8.64,8.36,8.8
15,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,47.8,55.37,45.82,44.46,34.45,29.2
15,Fosfor przyswajalny,mg P2O5* 100g-1,8.7,9.8,6.6,8.3,4.8,10.8
