point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
163,"BN-78/9180-11: 1,0-0,1 mm",udział w %,61,62,62,63,67,44
163,"BN-78/9180-11: 0,1-0,02 mm",udział w %,25,24,24,24,22,35
163,BN-78/9180-11: < 0.02 mm,udział w %,14,14,14,13,11,21
163,"PTG 2008: 2,0-0,05 mm",udział w %,,,,75,76,55
163,"PTG 2008: 0,05-0,002 mm",udział w %,,,,24,23,40
163,PTG 2008: < 0.002 mm,udział w %,5,4,3,1,1,5
163,"Odczyn ""pH "" w zawiesinie H2O",pH,5.8,6.0,5.6,5.6,5.5,6.7
163,"Odczyn ""pH "" w zawiesinie KCl",pH,4.4,4.6,4.3,4.3,4.4,5.6
163,Węglany (CaCO3),%,,,,,,0.02
163,Próchnica,%,1.7,1.65,1.41,1.34,1.52,5.49
163,Węgiel organiczny,%,0.99,0.96,0.82,0.78,0.88,3.18
163,Azot ogólny,%,0.08,0.091,0.071,0.069,0.08,0.1
163,Stosunek C/N,,11.2,10.5,11.5,11.3,11.1,31.8
163,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,4.03,3.75,3.93,3.45,3.6,2.6
163,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.89,0.44,0.3,0.44,0.35,0.12
163,"Glin wymienny ""Al""",cmol(+)*kg-1,0.73,0.25,0.16,0.26,0.17,"<0,0022"
163,Wapń wymianny (Ca2+),cmol(+)*kg-1,1.12,1.6,1.46,1.57,1.42,2.1
163,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.19,0.31,0.38,0.24,0.29,0.55
163,Sód wymienny (Na+),cmol(+)*kg-1,0.03,0.06,0.01,0.15,0.02,"<0,10"
163,Potas wymienny (K+),cmol(+)*kg-1,0.28,0.3,0.25,0.4,0.47,0.49
163,Suma kationów wymiennych (S),cmol(+)*kg-1,1.62,2.27,2.1,2.36,2.2,3.14
163,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,5.65,6.02,6.03,5.81,5.8,6.2
163,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,28.67,37.71,34.83,40.64,37.96,50.65
163,Fosfor przyswajalny,mg P2O5* 100g-1,14.4,17.9,13.0,19.7,18.6,23.2
163,Potas przyswajalny,mg K2O*100g-1,6.6,10.1,11.0,12.5,12.8,16.5
163,Magnez przyswajalny,mg Mg*100g-1,2.6,3.1,4.2,2.8,4.7,4.7
163,Siarka przyswajalna,mg S-SO4*100g-1,1.38,1.63,1.13,0.64,0.47,2.4
163,Azot amonowy,NNH4 mg*kg-1,,,,,5.64,17.3
163,Azot azotanowy,NNO3 mg*kg-1,,,,,11.15,2.5
163,Fosfor,%,0.052,0.046,0.06,0.069,0.06,0.054
163,Wapń,%,0.06,0.08,0.06,0.06,0.06,0.08
163,Magnez,%,0.07,0.05,0.04,0.05,0.04,0.06
163,Potas,%,0.05,0.05,0.03,0.05,0.03,0.07
163,Sód,%,0.004,0.004,0.003,0.004,0.003,0.004
163,Siarka,%,0.019,0.019,0.016,0.017,0.015,0.012
163,Glin,%,0.5,0.43,0.38,0.35,0.3,0.34
163,Żelazo,%,0.41,0.42,0.36,0.39,0.34,0.41
163,Mangan,Mn mg*kg-1,218,230,206,262,228,251
163,Kadm,Cd mg*kg-1,0.12,0.2,0.08,0.12,0.08,"<0,50"
163,Miedź,Cu mg*kg-1,2.7,3.0,2.7,2.8,2.9,"<2,00"
163,Chrom,Cr mg*kg-1,4.0,5.0,3.8,4.2,4.3,4.96
163,Nikiel,Ni mg*kg-1,4.3,3.4,2.9,3.3,3.2,3.16
163,Ołów,Pb mg*kg-1,8.5,8.3,9.0,9.5,6.8,7.16
163,Cynk,Zn mg*kg-1,18.7,19.8,18.2,21.6,18.9,17.9
163,Kobalt,Co mg*kg-1,1.44,1.41,1.43,1.46,1.38,1.5
163,Wanad,V mg*kg-1,7.0,10.3,7.2,5.5,5.1,5.72
163,Lit,Li mg*kg-1,3.0,2.6,1.9,2.1,1.9,"<10,00"
163,Beryl,Be mg*kg-1,0.13,0.17,0.1,0.15,0.13,"<2,00"
163,Bar,Ba mg*kg-1,27.0,26.8,27.3,32.6,28.4,28.7
163,Stront,Sr mg*kg-1,5.0,4.7,3.9,3.9,3.0,"<10,00"
163,Lantan,La mg*kg-1,5.4,4.3,5.0,5.5,4.8,7.11
163,Rtec,Hg mg*kg-1,,,,,0.01,"<0,100"
163,Arsen,As mg*kg-1,,,,,1.24,1.26
163,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,244.0,402.0,354.0,331.7,227.8,"<25,0"
163,WWA - naftalen,µg*kg-1,,,,,3.2,"<25,0"
163,WWA - fenantren,µg*kg-1,,,,,9.2,"<25,0"
163,WWA - antracen,µg*kg-1,,,,,4.7,"<25,0"
163,WWA - fluoranten,µg*kg-1,,,,,29.4,"<25,0"
163,WWA - chryzen,µg*kg-1,,,,,18.7,"<25,0"
163,WWA - benzo(a)antracen,µg*kg-1,,,,,15.2,"<25,0"
163,WWA - benzo(a)piren,µg*kg-1,,,,,19.9,"<25,0"
163,WWA - benzo(a)fluoranten,µg*kg-1,,,,,7.5,"<25,0"
163,WWA - benzo(ghi)perylen,µg*kg-1,,,,,16.7,"<25,0"
163,WWA - fluoren,µg*kg-1,,,,,3.7,"<25,0"
163,WWA - piren,µg*kg-1,,,,,26.5,"<25,0"
163,WWA - benzo(b)fluoranten,µg*kg-1,,,,,39.1,"<25,0"
163,WWA - benzo(k)fluoranten,µg*kg-1,,,,,12.3,"<25,0"
163,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,8.1,"<25,0"
163,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,24.3,"<25,0"
163,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.04,
163,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
163,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
163,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
163,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
163,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
163,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
163,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
163,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
163,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
163,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
163,Radioaktywność,Bq*kg-1,376,357,411,417,648,311
163,Przewodnictwo elektryczne właściwe,mS*m-1,2.38,3.7,5.0,4.17,6.79,"<1,00"
163,Zasolenie,mg KCl*100g-1,6.3,9.8,13.0,11.0,17.93,"<10,00"
