point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
133,"BN-78/9180-11: 1,0-0,1 mm",udział w %,71,67,67,66,67,49
133,"BN-78/9180-11: 0,1-0,02 mm",udział w %,16,20,19,14,15,22
133,BN-78/9180-11: < 0.02 mm,udział w %,13,13,14,20,18,29
133,"PTG 2008: 2,0-0,05 mm",udział w %,,,,74,74,60
133,"PTG 2008: 0,05-0,002 mm",udział w %,,,,22,22,30
133,PTG 2008: < 0.002 mm,udział w %,4,4,4,4,4,10
133,"Odczyn ""pH "" w zawiesinie H2O",pH,6.4,6.5,5.8,6.3,5.2,5.9
133,"Odczyn ""pH "" w zawiesinie KCl",pH,5.3,5.2,4.9,5.2,4.4,4.9
133,Węglany (CaCO3),%,,,,,,0.02
133,Próchnica,%,1.83,2.15,2.12,1.66,1.85,1.67
133,Węgiel organiczny,%,1.06,1.25,1.23,0.96,1.07,0.97
133,Azot ogólny,%,0.097,0.099,0.078,0.115,0.11,0.13
133,Stosunek C/N,,10.9,12.6,15.8,8.3,9.8,7.46
133,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,2.47,2.68,2.45,2.85,3.15,3.3
133,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,0.16,0.28,0.11
133,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,0.09,0.1,"<0,0022"
133,Wapń wymianny (Ca2+),cmol(+)*kg-1,5.49,5.24,5.63,4.67,4.39,6.1
133,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.7,0.67,0.6,0.86,0.31,1
133,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.04,0.07,0.04,"<0,10"
133,Potas wymienny (K+),cmol(+)*kg-1,0.23,0.27,0.2,0.21,1.02,0.23
133,Suma kationów wymiennych (S),cmol(+)*kg-1,6.48,6.24,6.47,5.81,5.76,7.33
133,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,8.95,8.92,8.92,8.66,8.91,12.1
133,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,72.4,69.96,72.53,67.1,64.65,60.58
133,Fosfor przyswajalny,mg P2O5* 100g-1,5.6,3.9,7.8,6.8,7.8,8.1
133,Potas przyswajalny,mg K2O*100g-1,8.3,9.5,10.2,11.6,17.1,7.3
133,Magnez przyswajalny,mg Mg*100g-1,7.7,6.7,6.0,12.4,9.3,9.8
133,Siarka przyswajalna,mg S-SO4*100g-1,1.38,1.65,1.13,1.02,1.03,2.3
133,Azot amonowy,NNH4 mg*kg-1,,,,,4.14,2.2
133,Azot azotanowy,NNO3 mg*kg-1,,,,,29.09,30.3
133,Fosfor,%,0.032,0.034,0.05,0.042,0.05,0.036
133,Wapń,%,0.13,0.14,0.16,0.14,0.14,0.53
133,Magnez,%,0.09,0.09,0.07,0.09,0.12,0.61
133,Potas,%,0.11,0.08,0.06,0.06,0.12,0.29
133,Sód,%,0.005,0.006,0.009,0.006,0.007,0.006
133,Siarka,%,0.02,0.019,0.019,0.018,0.017,0.017
133,Glin,%,0.61,0.5,0.41,0.37,0.56,1.79
133,Żelazo,%,0.7,0.72,0.77,0.8,0.8,2.24
133,Mangan,Mn mg*kg-1,443,495,445,484,466,540
133,Kadm,Cd mg*kg-1,0.24,0.28,0.24,0.23,0.21,"<0,50"
133,Miedź,Cu mg*kg-1,4.8,5.3,4.9,6.1,7.7,4.12
133,Chrom,Cr mg*kg-1,6.8,7.7,7.0,7.2,9.8,10.6
133,Nikiel,Ni mg*kg-1,6.5,6.3,7.9,8.7,10.4,9.89
133,Ołów,Pb mg*kg-1,12.8,10.1,13.5,11.8,10.3,11.4
133,Cynk,Zn mg*kg-1,32.0,36.7,37.8,36.4,33.8,33.6
133,Kobalt,Co mg*kg-1,1.97,1.78,1.56,3.05,3.56,3.5
133,Wanad,V mg*kg-1,11.7,13.3,10.7,8.6,12.2,12.1
133,Lit,Li mg*kg-1,4.9,5.1,4.0,3.9,6.9,"<10,00"
133,Beryl,Be mg*kg-1,0.23,0.2,0.23,0.24,0.33,"<2,00"
133,Bar,Ba mg*kg-1,42.7,44.4,45.7,46.3,44.8,53.5
133,Stront,Sr mg*kg-1,8.5,7.1,8.1,6.9,7.6,"<10,00"
133,Lantan,La mg*kg-1,6.5,4.9,6.3,5.9,6.3,8.13
133,Rtec,Hg mg*kg-1,,,,,0.04,"<0,100"
133,Arsen,As mg*kg-1,,,,,3.38,3.71
133,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,159.0,199.0,265.0,181.0,147.3,31
133,WWA - naftalen,µg*kg-1,,,,,9.9,"<25,0"
133,WWA - fenantren,µg*kg-1,,,,,13.8,"<25,0"
133,WWA - antracen,µg*kg-1,,,,,3.8,"<25,0"
133,WWA - fluoranten,µg*kg-1,,,,,19.1,"<25,0"
133,WWA - chryzen,µg*kg-1,,,,,14.4,"<25,0"
133,WWA - benzo(a)antracen,µg*kg-1,,,,,11.1,"<25,0"
133,WWA - benzo(a)piren,µg*kg-1,,,,,13.5,"<25,0"
133,WWA - benzo(a)fluoranten,µg*kg-1,,,,,5.5,"<25,0"
133,WWA - benzo(ghi)perylen,µg*kg-1,,,,,11.3,"<25,0"
133,WWA - fluoren,µg*kg-1,,,,,3.6,"<25,0"
133,WWA - piren,µg*kg-1,,,,,17.1,"<25,0"
133,WWA - benzo(b)fluoranten,µg*kg-1,,,,,11.4,"<25,0"
133,WWA - benzo(k)fluoranten,µg*kg-1,,,,,9.0,"<25,0"
133,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,5.4,"<25,0"
133,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,13.8,31
133,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.031,
133,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
133,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
133,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
133,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
133,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
133,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
133,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
133,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
133,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
133,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
133,Radioaktywność,Bq*kg-1,321,337,373,426,404,352
133,Przewodnictwo elektryczne właściwe,mS*m-1,4.81,4.3,7.9,5.09,10.25,6.81818181
133,Zasolenie,mg KCl*100g-1,12.4,11.3,20.8,13.43,27.06,18
