point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
95,"BN-78/9180-11: 1,0-0,1 mm",udział w %,68,63,66,68,64,49
95,"BN-78/9180-11: 0,1-0,02 mm",udział w %,20,22,19,21,26,36
95,BN-78/9180-11: < 0.02 mm,udział w %,12,15,15,11,10,15
95,"PTG 2008: 2,0-0,05 mm",udział w %,,,,82,80,61
95,"PTG 2008: 0,05-0,002 mm",udział w %,,,,17,17,34
95,PTG 2008: < 0.002 mm,udział w %,4,6,3,1,3,5
95,"Odczyn ""pH "" w zawiesinie H2O",pH,6.4,6.3,5.9,6.2,5.9,6.8
95,"Odczyn ""pH "" w zawiesinie KCl",pH,5.2,4.9,4.8,4.7,4.8,6.2
95,Węglany (CaCO3),%,,,,,,0.03
95,Próchnica,%,0.8,0.9,0.75,1.1,0.83,2.07
95,Węgiel organiczny,%,0.46,0.52,0.43,0.64,0.48,1.23
95,Azot ogólny,%,0.021,0.035,0.04,0.057,0.07,0.07
95,Stosunek C/N,,21.9,14.8,10.7,11.2,6.9,17.57
95,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,1.73,2.15,1.95,2.4,2.25,1.4
95,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.32,0.48,0.25,0.35,0.37,0.07
95,"Glin wymienny ""Al""",cmol(+)*kg-1,0.16,0.22,0.14,0.19,0.19,"<0,0022"
95,Wapń wymianny (Ca2+),cmol(+)*kg-1,2.24,2.49,2.5,1.21,1.51,3
95,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.28,0.43,0.29,0.16,0.21,0.25
95,Sód wymienny (Na+),cmol(+)*kg-1,0.03,0.06,0.01,0.04,0.02,"<0,10"
95,Potas wymienny (K+),cmol(+)*kg-1,0.23,0.33,0.28,0.2,0.23,0.26
95,Suma kationów wymiennych (S),cmol(+)*kg-1,2.78,3.31,3.08,1.61,1.98,3.51
95,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,4.51,5.46,5.03,4.01,4.23,4.8
95,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,61.64,60.62,61.23,40.11,46.77,73.13
95,Fosfor przyswajalny,mg P2O5* 100g-1,6.2,4.7,5.6,6.4,7.1,6.4
95,Potas przyswajalny,mg K2O*100g-1,9.0,12.2,11.1,9.4,9.4,7.3
95,Magnez przyswajalny,mg Mg*100g-1,3.2,4.0,3.3,2.3,2.3,2.2
95,Siarka przyswajalna,mg S-SO4*100g-1,0.13,0.13,0.3,0.36,0.44,3.2
95,Azot amonowy,NNH4 mg*kg-1,,,,,5.83,1
95,Azot azotanowy,NNO3 mg*kg-1,,,,,2.3,32.7
95,Fosfor,%,0.016,0.025,0.03,0.035,0.03,0.053
95,Wapń,%,0.09,0.12,0.09,0.07,0.05,0.02
95,Magnez,%,0.13,0.16,0.1,0.07,0.08,0.02
95,Potas,%,0.12,0.14,0.1,0.08,0.06,0.02
95,Sód,%,0.008,0.006,0.01,0.004,0.004,0.001
95,Siarka,%,0.005,0.005,0.008,0.006,0.01,0.013
95,Glin,%,0.7,0.85,0.6,0.34,0.38,0.25
95,Żelazo,%,0.65,0.8,0.62,0.52,0.48,0.2
95,Mangan,Mn mg*kg-1,150,205,183,157,172,172
95,Kadm,Cd mg*kg-1,0.19,0.18,0.12,0.1,0.09,"<0,50"
95,Miedź,Cu mg*kg-1,4.7,6.0,4.6,4.2,3.1,"<2,00"
95,Chrom,Cr mg*kg-1,11.0,11.5,9.8,5.3,5.8,5.94
95,Nikiel,Ni mg*kg-1,6.2,8.0,5.6,4.8,4.9,4.54
95,Ołów,Pb mg*kg-1,5.9,6.3,5.3,7.8,7.8,7.29
95,Cynk,Zn mg*kg-1,20.3,23.8,21.4,24.3,25.7,18.7
95,Kobalt,Co mg*kg-1,2.24,2.84,2.89,1.98,1.88,2.08
95,Wanad,V mg*kg-1,10.0,8.7,10.0,7.3,8.0,8.13
95,Lit,Li mg*kg-1,4.9,5.3,4.4,2.5,3.1,"<10,00"
95,Beryl,Be mg*kg-1,0.23,0.3,0.23,0.18,0.18,"<2,00"
95,Bar,Ba mg*kg-1,23.6,29.0,25.7,19.0,18.4,19.1
95,Stront,Sr mg*kg-1,7.8,8.0,7.6,3.9,4.6,"<10,00"
95,Lantan,La mg*kg-1,9.1,7.8,10.9,7.2,6.8,8.34
95,Rtec,Hg mg*kg-1,,,,,0.0,"<0,100"
95,Arsen,As mg*kg-1,,,,,1.86,2.71
95,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,179.0,104.0,206.0,224.0,157.5,"<25,0"
95,WWA - naftalen,µg*kg-1,,,,,3.7,"<25,0"
95,WWA - fenantren,µg*kg-1,,,,,47.1,"<25,0"
95,WWA - antracen,µg*kg-1,,,,,4.4,"<25,0"
95,WWA - fluoranten,µg*kg-1,,,,,17.8,"<25,0"
95,WWA - chryzen,µg*kg-1,,,,,10.8,"<25,0"
95,WWA - benzo(a)antracen,µg*kg-1,,,,,9.8,"<25,0"
95,WWA - benzo(a)piren,µg*kg-1,,,,,13.1,"<25,0"
95,WWA - benzo(a)fluoranten,µg*kg-1,,,,,5.5,"<25,0"
95,WWA - benzo(ghi)perylen,µg*kg-1,,,,,8.7,"<25,0"
95,WWA - fluoren,µg*kg-1,,,,,4.3,"<25,0"
95,WWA - piren,µg*kg-1,,,,,15.8,"<25,0"
95,WWA - benzo(b)fluoranten,µg*kg-1,,,,,6.2,"<25,0"
95,WWA - benzo(k)fluoranten,µg*kg-1,,,,,6.5,"<25,0"
95,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,3.1,"<25,0"
95,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,10.0,"<25,0"
95,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.01,
95,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
95,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
95,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
95,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
95,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
95,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
95,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
95,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
95,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
95,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
95,Radioaktywność,Bq*kg-1,400,504,455,447,508,322
95,Przewodnictwo elektryczne właściwe,mS*m-1,2.84,3.9,4.0,4.45,4.54,8.33333333
95,Zasolenie,mg KCl*100g-1,7.3,10.3,10.7,11.75,11.99,22
