point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
223,"BN-78/9180-11: 1,0-0,1 mm",udział w %,48,44,45,45,43,40
223,"BN-78/9180-11: 0,1-0,02 mm",udział w %,32,35,33,36,35,29
223,BN-78/9180-11: < 0.02 mm,udział w %,20,21,22,19,22,31
223,"PTG 2008: 2,0-0,05 mm",udział w %,,,,57,54,50
223,"PTG 2008: 0,05-0,002 mm",udział w %,,,,42,44,44
223,PTG 2008: < 0.002 mm,udział w %,3,4,3,1,2,6
223,"Odczyn ""pH "" w zawiesinie H2O",pH,6.8,6.8,6.6,6.2,5.9,6.8
223,"Odczyn ""pH "" w zawiesinie KCl",pH,5.8,5.7,5.6,5.2,5.2,6.1
223,Węglany (CaCO3),%,,,,,,0.02
223,Próchnica,%,1.23,1.36,1.2,1.29,1.31,3.15
223,Węgiel organiczny,%,0.71,0.79,0.7,0.75,0.76,1.83
223,Azot ogólny,%,0.082,0.098,0.085,0.078,0.13,0.13
223,Stosunek C/N,,8.7,8.1,8.2,9.6,5.8,14.08
223,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,1.87,1.43,1.83,2.4,2.1,1.7
223,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,0.19,0.28,0.07
223,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,0.08,0.09,0.01
223,Wapń wymianny (Ca2+),cmol(+)*kg-1,3.49,3.49,3.69,2.34,2.2,5.1
223,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.66,0.56,0.65,0.4,0.31,0.53
223,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.03,0.05,0.05,"<0,10"
223,Potas wymienny (K+),cmol(+)*kg-1,0.45,0.4,0.33,0.3,0.55,0.43
223,Suma kationów wymiennych (S),cmol(+)*kg-1,4.66,4.51,4.7,3.1,3.1,6.06
223,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,6.53,5.94,6.53,5.5,5.2,8.3
223,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,71.36,75.93,71.98,56.33,59.63,73.01
223,Fosfor przyswajalny,mg P2O5* 100g-1,13.0,10.2,9.9,8.7,11.2,11.6
223,Potas przyswajalny,mg K2O*100g-1,10.4,13.3,12.8,11.1,15.1,16
223,Magnez przyswajalny,mg Mg*100g-1,6.8,5.8,6.8,5.1,4.6,4.9
223,Siarka przyswajalna,mg S-SO4*100g-1,1.25,1.5,1.18,1.4,0.94,2.2
223,Azot amonowy,NNH4 mg*kg-1,,,,,9.16,2.2
223,Azot azotanowy,NNO3 mg*kg-1,,,,,1.82,20.7
223,Fosfor,%,0.022,0.029,0.035,0.042,0.04,0.052
223,Wapń,%,0.13,0.11,0.11,0.07,0.09,0.1
223,Magnez,%,0.08,0.07,0.07,0.05,0.05,0.11
223,Potas,%,0.08,0.07,0.06,0.05,0.04,0.12
223,Sód,%,0.006,0.006,0.007,0.007,0.006,0.005
223,Siarka,%,0.016,0.017,0.017,0.013,0.016,0.02
223,Glin,%,0.59,0.51,0.51,0.36,0.37,0.51
223,Żelazo,%,0.57,0.5,0.53,0.53,0.42,0.74
223,Mangan,Mn mg*kg-1,405,370,342,401,316,397
223,Kadm,Cd mg*kg-1,0.29,0.26,0.27,0.21,0.16,"<0,50"
223,Miedź,Cu mg*kg-1,4.0,4.5,4.8,4.8,4.4,2.68
223,Chrom,Cr mg*kg-1,5.8,8.0,5.9,5.7,5.8,7.91
223,Nikiel,Ni mg*kg-1,4.0,3.7,3.7,4.8,4.6,6.37
223,Ołów,Pb mg*kg-1,12.4,13.9,13.6,13.7,10.4,13.3
223,Cynk,Zn mg*kg-1,38.3,36.3,36.2,40.2,28.1,36.8
223,Kobalt,Co mg*kg-1,1.73,2.21,1.86,2.51,2.19,3.34
223,Wanad,V mg*kg-1,8.3,6.7,7.7,8.2,8.5,11.8
223,Lit,Li mg*kg-1,7.8,6.4,5.9,3.0,2.3,"<10,00"
223,Beryl,Be mg*kg-1,0.2,0.2,0.17,0.18,0.24,"<2,00"
223,Bar,Ba mg*kg-1,46.7,46.0,40.3,43.4,43.2,49.6
223,Stront,Sr mg*kg-1,9.0,8.2,7.7,4.7,5.3,"<10,00"
223,Lantan,La mg*kg-1,9.7,9.9,8.4,7.0,6.2,9.54
223,Rtec,Hg mg*kg-1,,,,,0.02,"<0,100"
223,Arsen,As mg*kg-1,,,,,2.69,4.53
223,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,139.0,119.0,225.0,451.0,345.4,424
223,WWA - naftalen,µg*kg-1,,,,,5.4,"<25,0"
223,WWA - fenantren,µg*kg-1,,,,,36.3,"<25,0"
223,WWA - antracen,µg*kg-1,,,,,4.7,"<25,0"
223,WWA - fluoranten,µg*kg-1,,,,,59.0,63
223,WWA - chryzen,µg*kg-1,,,,,27.5,37
223,WWA - benzo(a)antracen,µg*kg-1,,,,,22.6,29
223,WWA - benzo(a)piren,µg*kg-1,,,,,28.9,43
223,WWA - benzo(a)fluoranten,µg*kg-1,,,,,6.5,"<25,0"
223,WWA - benzo(ghi)perylen,µg*kg-1,,,,,22.1,45
223,WWA - fluoren,µg*kg-1,,,,,4.5,"<25,0"
223,WWA - piren,µg*kg-1,,,,,48.2,54
223,WWA - benzo(b)fluoranten,µg*kg-1,,,,,42.3,43
223,WWA - benzo(k)fluoranten,µg*kg-1,,,,,15.5,37
223,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,7.1,"<25,0"
223,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,26.7,73
223,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.028,
223,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
223,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
223,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
223,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
223,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
223,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
223,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
223,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
223,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
223,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
223,Radioaktywność,Bq*kg-1,465,513,507,479,598,418
223,Przewodnictwo elektryczne właściwe,mS*m-1,7.35,8.2,9.1,5.18,7.67,4.54545454
223,Zasolenie,mg KCl*100g-1,19.4,21.6,24.1,13.66,20.25,12
