point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
345,"BN-78/9180-11: 1,0-0,1 mm",udział w %,69,70,67,65,69,66
345,"BN-78/9180-11: 0,1-0,02 mm",udział w %,10,11,10,12,15,20
345,BN-78/9180-11: < 0.02 mm,udział w %,21,19,23,23,16,14
345,"PTG 2008: 2,0-0,05 mm",udział w %,,,,69,77,80
345,"PTG 2008: 0,05-0,002 mm",udział w %,,,,22,17,16
345,PTG 2008: < 0.002 mm,udział w %,6,8,6,9,6,4
345,"Odczyn ""pH "" w zawiesinie H2O",pH,7.1,7.3,7.2,7.7,7.3,7.5
345,"Odczyn ""pH "" w zawiesinie KCl",pH,6.5,6.8,6.6,7.1,7.1,6.9
345,Węglany (CaCO3),%,,,0.24,0.16,0.25,0.04
345,Próchnica,%,2.01,1.99,1.87,2.1,1.7,2.4
345,Węgiel organiczny,%,1.17,1.15,1.08,1.22,0.99,1.39
345,Azot ogólny,%,0.09,0.104,0.084,0.117,0.09,0.17
345,Stosunek C/N,,13.0,11.0,12.9,10.4,10.9,8.18
345,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,0.98,0.9,1.13,1.13,1.05,1.4
345,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,,0.11
345,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,,"<0,0022"
345,Wapń wymianny (Ca2+),cmol(+)*kg-1,9.08,8.98,9.97,10.05,9.11,8.9
345,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.48,0.38,0.49,0.55,0.34,0.57
345,Sód wymienny (Na+),cmol(+)*kg-1,0.08,0.06,0.1,0.05,0.03,"<0,10"
345,Potas wymienny (K+),cmol(+)*kg-1,0.54,0.45,0.32,0.68,0.24,0.96
345,Suma kationów wymiennych (S),cmol(+)*kg-1,10.18,9.87,10.88,11.32,9.72,10.43
345,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,11.16,10.77,12.01,12.45,10.77,16.6
345,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,91.22,91.64,90.59,90.93,90.25,62.83
345,Fosfor przyswajalny,mg P2O5* 100g-1,38.0,33.5,20.2,15.3,17.6,15.8
345,Potas przyswajalny,mg K2O*100g-1,17.9,14.2,14.2,22.4,15.5,39.3
345,Magnez przyswajalny,mg Mg*100g-1,4.6,3.3,4.9,4.4,2.76,5.1
345,Siarka przyswajalna,mg S-SO4*100g-1,0.75,0.75,0.5,0.71,1.08,"<1,00"
345,Azot amonowy,NNH4 mg*kg-1,,,,,12.43,34
345,Azot azotanowy,NNO3 mg*kg-1,,,,,2.37,28.5
345,Fosfor,%,0.061,0.073,0.068,0.042,0.04,0.047
345,Wapń,%,0.27,0.28,0.28,0.26,0.28,0.16
345,Magnez,%,0.1,0.09,0.07,0.06,0.05,0.16
345,Potas,%,0.12,0.13,0.12,0.13,0.07,0.13
345,Sód,%,0.005,0.006,0.006,0.005,0.002,0.004
345,Siarka,%,0.028,0.024,0.026,0.02,0.019,0.017
345,Glin,%,1.01,0.98,0.89,0.65,0.44,0.57
345,Żelazo,%,0.84,0.83,0.72,0.88,0.65,0.88
345,Mangan,Mn mg*kg-1,363,363,366,352,317,475
345,Kadm,Cd mg*kg-1,2.22,2.4,1.99,1.18,1.21,2.45
345,Miedź,Cu mg*kg-1,8.3,9.5,9.2,9.0,7.4,10.6
345,Chrom,Cr mg*kg-1,11.0,12.8,11.3,10.0,7.9,14.7
