point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
51,"BN-78/9180-11: 1,0-0,1 mm",udział w %,61,61,62,69,72,60
51,"BN-78/9180-11: 0,1-0,02 mm",udział w %,22,24,23,19,20,25
51,BN-78/9180-11: < 0.02 mm,udział w %,17,15,15,12,8,15
51,"PTG 2008: 2,0-0,05 mm",udział w %,,,,85,87,73
51,"PTG 2008: 0,05-0,002 mm",udział w %,,,,13,10,23
51,PTG 2008: < 0.002 mm,udział w %,3,4,4,2,3,4
51,"Odczyn ""pH "" w zawiesinie H2O",pH,6.8,7.2,6.7,6.2,6.3,6.8
51,"Odczyn ""pH "" w zawiesinie KCl",pH,6.1,6.4,6.1,5.3,5.9,6.9
51,Węglany (CaCO3),%,,,,,,0.2
51,Próchnica,%,1.62,1.54,1.51,1.16,1.11,1.53
51,Węgiel organiczny,%,0.94,0.89,0.88,0.67,0.65,0.89
51,Azot ogólny,%,0.066,0.076,0.075,0.064,0.16,0.1
51,Stosunek C/N,,14.2,11.7,11.7,10.5,4.0,8.9
51,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,1.73,1.63,1.13,3.15,2.4,1.5
51,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,0.23,,0.1
51,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,0.09,,"<0,0022"
51,Wapń wymianny (Ca2+),cmol(+)*kg-1,6.24,6.98,7.68,1.8,1.72,6.1
51,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.64,0.53,0.93,0.45,0.49,0.55
51,Sód wymienny (Na+),cmol(+)*kg-1,0.06,0.06,0.02,0.02,0.01,"<0,10"
51,Potas wymienny (K+),cmol(+)*kg-1,0.64,0.54,0.47,0.42,0.61,0.73
51,Suma kationów wymiennych (S),cmol(+)*kg-1,7.58,8.11,9.1,2.7,2.83,7.38
51,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,9.31,9.74,10.23,5.85,5.23,11.5
51,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,81.42,83.26,88.95,46.16,54.11,64.17
51,Fosfor przyswajalny,mg P2O5* 100g-1,25.0,30.6,27.0,18.5,23.0,28.5
51,Potas przyswajalny,mg K2O*100g-1,23.6,19.6,19.6,14.8,18.9,21.3
51,Magnez przyswajalny,mg Mg*100g-1,6.7,5.8,5.5,7.2,6.9,8.5
51,Siarka przyswajalna,mg S-SO4*100g-1,0.75,0.6,1.0,1.56,0.68,2.5
51,Azot amonowy,NNH4 mg*kg-1,,,,,7.57,2.3
51,Azot azotanowy,NNO3 mg*kg-1,,,,,13.88,34.8
51,Fosfor,%,0.041,0.055,0.054,0.057,0.06,0.032
51,Wapń,%,0.16,0.29,0.33,0.09,0.1,0.13
51,Magnez,%,0.11,0.09,0.09,0.07,0.06,0.07
51,Potas,%,0.14,0.09,0.11,0.09,0.05,0.07
51,Sód,%,0.01,0.006,0.007,0.01,0.004,0.003
51,Siarka,%,0.015,0.02,0.015,0.012,0.02,0.016
51,Glin,%,0.62,0.46,0.38,0.28,0.2,0.37
51,Żelazo,%,0.69,0.59,0.59,0.44,0.45,0.36
51,Mangan,Mn mg*kg-1,332,338,340,260,275,271
51,Kadm,Cd mg*kg-1,0.16,0.23,0.12,0.12,0.12,"<0,50"
51,Miedź,Cu mg*kg-1,5.0,7.1,7.1,8.5,5.1,3.49
51,Chrom,Cr mg*kg-1,8.2,8.7,7.9,5.8,5.6,7.8
51,Nikiel,Ni mg*kg-1,4.3,3.9,5.0,3.5,3.6,4.67
51,Ołów,Pb mg*kg-1,11.3,9.3,10.3,10.5,10.3,11.2
51,Cynk,Zn mg*kg-1,30.0,35.0,30.3,30.3,29.6,34.2
51,Kobalt,Co mg*kg-1,1.73,2.43,2.69,1.64,1.76,2.16
51,Wanad,V mg*kg-1,10.0,10.0,12.5,7.3,7.2,10.2
51,Lit,Li mg*kg-1,4.8,4.3,4.0,2.1,2.4,"<10,00"
51,Beryl,Be mg*kg-1,0.23,0.23,0.2,0.19,0.22,"<2,00"
51,Bar,Ba mg*kg-1,45.7,39.7,34.9,35.7,30.1,36.7
51,Stront,Sr mg*kg-1,9.5,6.2,6.2,5.0,4.5,"<10,00"
51,Lantan,La mg*kg-1,8.8,5.3,8.6,6.7,5.5,7.44
51,Rtec,Hg mg*kg-1,,,,,0.01,"<0,100"
51,Arsen,As mg*kg-1,,,,,1.85,2.07
51,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,596.0,340.0,592.0,930.6,1080.6,4290
51,WWA - naftalen,µg*kg-1,,,,,7.3,"<25,0"
51,WWA - fenantren,µg*kg-1,,,,,73.8,221
51,WWA - antracen,µg*kg-1,,,,,11.2,52
