point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
221,"BN-78/9180-11: 1,0-0,1 mm",udział w %,50,51,48,50,51,44
221,"BN-78/9180-11: 0,1-0,02 mm",udział w %,30,31,31,30,37,33
221,BN-78/9180-11: < 0.02 mm,udział w %,20,18,21,20,12,23
221,"PTG 2008: 2,0-0,05 mm",udział w %,,,,65,72,55
221,"PTG 2008: 0,05-0,002 mm",udział w %,,,,33,27,41
221,PTG 2008: < 0.002 mm,udział w %,5,3,3,2,1,4
221,"Odczyn ""pH "" w zawiesinie H2O",pH,6.5,6.4,6.4,6.6,6.7,6.4
221,"Odczyn ""pH "" w zawiesinie KCl",pH,5.5,5.3,5.5,5.6,6.2,5.4
221,Węglany (CaCO3),%,,,,,,0.04
221,Próchnica,%,2.18,2.07,1.8,1.72,1.85,1.2
221,Węgiel organiczny,%,1.26,1.2,1.04,1.0,1.07,0.7
221,Azot ogólny,%,0.069,0.081,0.081,0.096,0.1,0.12
221,Stosunek C/N,,18.3,14.8,12.8,10.4,10.7,5.83
221,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,3.22,3.45,3.4,2.7,1.73,3
221,Kwasowośc wymienna (Hw),cmol(+)*kg-1,,,,,,0.11
221,"Glin wymienny ""Al""",cmol(+)*kg-1,,,,,,0.01
221,Wapń wymianny (Ca2+),cmol(+)*kg-1,3.49,3.24,3.92,2.97,3.22,3.1
221,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.71,0.58,1.98,1.23,0.57,0.75
221,Sód wymienny (Na+),cmol(+)*kg-1,0.1,0.06,0.02,0.14,0.08,"<0,10"
221,Potas wymienny (K+),cmol(+)*kg-1,0.57,0.51,0.9,0.69,1.35,0.71
221,Suma kationów wymiennych (S),cmol(+)*kg-1,4.87,4.39,6.82,5.03,5.22,4.56
221,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,8.09,7.84,10.22,7.73,6.95,9.4
221,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,60.2,55.99,66.73,65.09,75.09,48.51
221,Fosfor przyswajalny,mg P2O5* 100g-1,42.6,37.0,36.3,51.8,45.9,30.5
221,Potas przyswajalny,mg K2O*100g-1,18.8,16.0,36.8,25.6,23.9,27.3
221,Magnez przyswajalny,mg Mg*100g-1,8.4,6.1,23.4,13.7,14.0,8.1
221,Siarka przyswajalna,mg S-SO4*100g-1,0.63,0.63,1.01,1.33,1.08,4.3
221,Azot amonowy,NNH4 mg*kg-1,,,,,9.77,1
221,Azot azotanowy,NNO3 mg*kg-1,,,,,17.46,32
