point_id,Uziarnienie,Jednostka,1995,2000,2005,2010,2015,2020
273,"BN-78/9180-11: 1,0-0,1 mm",udział w %,72,77,78,84,56,57
273,"BN-78/9180-11: 0,1-0,02 mm",udział w %,18,14,12,8,28,23
273,BN-78/9180-11: < 0.02 mm,udział w %,10,9,10,8,16,20
273,"PTG 2008: 2,0-0,05 mm",udział w %,,,,87,70,70
273,"PTG 2008: 0,05-0,002 mm",udział w %,,,,12,26,22
273,PTG 2008: < 0.002 mm,udział w %,3,2,3,1,4,8
273,"Odczyn ""pH "" w zawiesinie H2O",pH,5.6,5.6,5.2,5.6,4.8,5.9
273,"Odczyn ""pH "" w zawiesinie KCl",pH,4.3,4.2,4.0,4.1,3.8,4.8
273,Węglany (CaCO3),%,,,,,,0.02
273,Próchnica,%,1.48,1.51,1.69,1.33,1.46,8.4
273,Węgiel organiczny,%,0.86,0.87,0.98,0.77,0.84,4.87
273,Azot ogólny,%,0.072,0.082,0.076,0.056,0.08,0.1
273,Stosunek C/N,,11.9,10.6,12.9,13.8,10.6,48.7
273,Kwasowość hydrolityczna (Hh),cmol(+)*kg-1,3.45,3.4,3.45,3.15,3.15,1.1
273,Kwasowośc wymienna (Hw),cmol(+)*kg-1,0.7,1.05,0.96,1.02,0.56,0.23
273,"Glin wymienny ""Al""",cmol(+)*kg-1,0.45,0.71,0.78,0.67,0.37,0.01
273,Wapń wymianny (Ca2+),cmol(+)*kg-1,0.62,0.62,0.83,0.29,1.7,2.2
273,Magnez wymienny (Mg2+),cmol(+)*kg-1,0.14,0.12,0.19,0.09,0.15,0.42
273,Sód wymienny (Na+),cmol(+)*kg-1,0.03,0.06,0.01,0.05,0.03,"<0,10"
273,Potas wymienny (K+),cmol(+)*kg-1,0.32,0.27,0.11,0.18,0.5,0.33
273,Suma kationów wymiennych (S),cmol(+)*kg-1,1.11,1.07,1.14,0.61,2.38,2.95
273,Pojemność sorpcyjna gleby (T),cmol(+)*kg-1,4.56,4.47,4.59,3.76,5.53,3.7
273,Wysycenie kompleksu sorpcyjnego kationami zasadowymi (V),%,24.34,23.94,24.84,16.33,42.99,79.73
273,Fosfor przyswajalny,mg P2O5* 100g-1,10.4,11.7,9.3,17.3,11.5,16.6
273,Potas przyswajalny,mg K2O*100g-1,13.7,10.6,4.5,8.6,7.8,15.1
273,Magnez przyswajalny,mg Mg*100g-1,1.5,1.4,2.1,1.1,5.3,4.3
273,Siarka przyswajalna,mg S-SO4*100g-1,1.38,1.25,1.13,1.05,0.93,1.4
273,Azot amonowy,NNH4 mg*kg-1,,,,,2.98,22.5
273,Azot azotanowy,NNO3 mg*kg-1,,,,,19.49,15.4
273,Fosfor,%,0.029,0.034,0.04,0.042,0.03,0.062
273,Wapń,%,0.04,0.04,0.03,0.05,0.06,0.48
273,Magnez,%,0.03,0.03,0.02,0.05,0.06,0.1
273,Potas,%,0.04,0.04,0.03,0.05,0.05,0.11
273,Sód,%,0.004,0.004,0.004,0.004,0.003,0.003
273,Siarka,%,0.015,0.018,0.015,0.017,0.014,0.011
273,Glin,%,0.3,0.28,0.28,0.29,0.3,0.47
273,Żelazo,%,0.2,0.23,0.25,0.41,0.35,0.71
273,Mangan,Mn mg*kg-1,132,151,127,259,61,45
273,Kadm,Cd mg*kg-1,0.15,0.12,0.1,0.12,0.07,"<0,50"
273,Miedź,Cu mg*kg-1,1.0,1.3,1.4,16.2,2.9,2.73
273,Chrom,Cr mg*kg-1,2.0,3.3,3.9,4.3,4.7,3.96
273,Nikiel,Ni mg*kg-1,1.8,2.0,2.3,3.8,3.8,2.32
273,Ołów,Pb mg*kg-1,8.7,7.2,8.3,9.4,6.6,6.71
273,Cynk,Zn mg*kg-1,11.5,10.8,11.4,28.6,12.9,15.2
273,Kobalt,Co mg*kg-1,0.85,0.75,1.09,2.25,1.35,"<1,00"
273,Wanad,V mg*kg-1,4.9,5.7,5.3,5.7,6.1,5.09
273,Lit,Li mg*kg-1,1.9,2.1,2.9,2.1,3.1,"<10,00"
273,Beryl,Be mg*kg-1,0.07,0.1,0.1,0.18,0.15,"<2,00"
273,Bar,Ba mg*kg-1,20.9,17.5,20.2,33.7,18.6,17.3
273,Stront,Sr mg*kg-1,5.2,3.7,3.9,3.4,3.0,"<10,00"
273,Lantan,La mg*kg-1,5.3,5.9,4.5,7.0,6.0,6.6
273,Rtec,Hg mg*kg-1,,,,,0.02,0.108
273,Arsen,As mg*kg-1,,,,,1.66,1.21
273,Wielopierscieniowe weglowodory aromatyczne suma 13 WWA,µg*kg-1,98.0,137.0,163.0,120.0,82.5,"<25,0"
273,WWA - naftalen,µg*kg-1,,,,,8.0,"<25,0"
273,WWA - fenantren,µg*kg-1,,,,,7.9,"<25,0"
273,WWA - antracen,µg*kg-1,,,,,3.1,"<25,0"
273,WWA - fluoranten,µg*kg-1,,,,,8.6,"<25,0"
273,WWA - chryzen,µg*kg-1,,,,,7.0,"<25,0"
273,WWA - benzo(a)antracen,µg*kg-1,,,,,5.1,"<25,0"
273,WWA - benzo(a)piren,µg*kg-1,,,,,7.8,"<25,0"
273,WWA - benzo(a)fluoranten,µg*kg-1,,,,,4.3,"<25,0"
273,WWA - benzo(ghi)perylen,µg*kg-1,,,,,6.5,"<25,0"
273,WWA - fluoren,µg*kg-1,,,,,2.8,"<25,0"
273,WWA - piren,µg*kg-1,,,,,7.8,"<25,0"
273,WWA - benzo(b)fluoranten,µg*kg-1,,,,,8.7,"<25,0"
273,WWA - benzo(k)fluoranten,µg*kg-1,,,,,5.7,"<25,0"
273,"WWA - dibenzo(a,h)antracen",µg*kg-1,,,,,4.2,"<25,0"
273,"WWA - indeno(1,2,3-cd)piren",µg*kg-1,,,,,7.6,"<25,0"
273,Pestycydy chloroorganiczne - DDT/DDE/DDD,mg*kg-1,,,,,0.065,
273,Pestycydy chloroorganiczne - aldrin,mg*kg-1,,,,,"<0,001",
273,Pestycydy chloroorganiczne - dieldrin,mg*kg-1,,,,,"<0,001",
273,Pestycydy chloroorganiczne - endrin,mg*kg-1,,,,,"<0,001",
273,Pestycydy chloroorganiczne - alfa-HCH,mg*kg-1,,,,,"<0,001",
273,Pestycydy chloroorganiczne - beta-HCH,mg*kg-1,,,,,"<0,001",
273,Pestycydy chloroorganiczne - gamma-HCH,mg*kg-1,,,,,"<0,001",
273,Pestycydy - zwiazki nie chlorowe - carbaryl,mg*kg-1,,,,,"<0,001",
273,Pestycydy - zwiazki nie chlorowe - carbofuran,mg*kg-1,,,,,"<0,001",
273,Pestycydy - zwiazki nie chlorowe - maneb,mg*kg-1,,,,,,
273,Pestycydy - zwiazki nie chlorowe - atrazin,mg*kg-1,,,,,"<0,001",
273,Radioaktywność,Bq*kg-1,253,233,230,428,531,330
273,Przewodnictwo elektryczne właściwe,mS*m-1,4.4,3.7,3.5,3.1,8.33,4.55
273,Zasolenie,mg KCl*100g-1,11.6,9.8,9.2,8.18,21.99,12
