,Code,Name,lat,lon
222,250189972,CHRZĄSTOWICE,50.66437, 18.0722
223,253170210,CHRZĄSTOWO,53.6248907, 17.2306318
224,251160170,CHWAŁKOWICE,52.3336111, 17.7341667
225,249190590,CHYŻNE,49.4257627, 19.6733094
226,252179988,CIĄŻEŃ,52.2105519, 17.8128523
227,252230190,CICIBÓR,52.076753, 23.1162574
228,250150130,CIECHANOWICE,50.86498, 15.98039
229,252220060,CIECHANOWIEC,52.6787967, 22.4991103
230,252209986,CIECHANÓW,52.8819798, 20.6191479
231,252189999,CIECHOCINEK,52.883941300000004, 18.80326826019677
232,253179990,CIECHOLEWY,53.8110799, 17.4076442
233,249210110,CIEKLIN,49.6478192, 21.3884224
234,252200070,CIEKSYN,52.5742863, 20.6677635
235,250190040,CIELĘTNIKI,51.298271, 17.20989
236,253229991,CIEMNOSZYJE,53.5325622, 22.5548819
237,251210150,CIEPIELÓW,51.2482289, 21.5741193
238,250220160,CIEPLICE,50.6406644, 13.8244461
239,250159998,CIEPLICE ŚLĄSKIE-ZDRÓJ,50.8652778, 15.6775
240,253210240,CIERPIĘTA,53.8622577, 19.15821
241,250230160,CIESZANÓW,50.2454329, 23.1301265
242,250239989,CIESZANÓW,50.2454329, 23.1301265
243,249180550,CIESZYN,49.7488623, 18.6334308
244,249180130,CIESZYN,49.7488623, 18.6334308
245,249209992,CIĘŻKOWICE,49.786464, 20.9737542
246,250190320,CIĘŻKOWICE,49.786464, 20.9737542
247,251160070,CIOŁKOWO,51.7426873, 16.9734725
248,249220250,CISNA,49.2131799, 22.3283323
249,251180220,CISOWA,51.4423143, 19.5654021
250,250200110,CISÓW,53.7479406, 23.0942916
251,252140130,CYBINKA,52.1940293, 14.7968841
252,250199986,CYKARZEW,50.95, 19.1833333
253,253169995,CZAPLINEK,53.560673, 16.2319428
254,250219984,CZARNA,52.5267141, 20.6202987
255,254179996,CZARNA DĄBRÓWKA,54.356624, 17.5615292
256,251210310,CZARNA KOLONIA,51.4267806, 21.4410146
257,253180060,CZARNA WODA,53.8441983, 18.0984293
258,250190050,CZARNCA,50.8096094, 19.9274164
259,253169996,CZARNE,53.68353, 16.94221
260,250170170,CZARNOLAS,51.4293288, 21.6979716
261,252210020,CZARNOWO,53.560111, 22.2124176
262,252200250,CZARNÓW-TOWARZYSTWO,52.2469007, 20.5418721
263,249199984,CZARNY DUNAJEC,49.440493, 19.8535612
264,251179995,CZARNY LAS,53.6653596, 23.0667694
265,251179991,CZARNY SAD,51.7959911, 17.4507248
266,251180120,CZARTORYJA,51.4957062, 18.5000336
267,251179998,CZATKOWICE,51.5129265, 17.3786433
268,249209993,CZCHÓW,49.8339446, 20.6731487
269,250189991,CZEKANÓW,52.4371347, 22.4381503
270,250190270,CZELADŹ,50.3184581, 19.0736572
271,251220060,CZEMIERNIKI,51.1408457, 22.9985801
272,252170140,CZERNIEJEWO,52.4296119, 17.489398
273,252170380,CZERNIEJEWO II,52.4296119, 17.489398
274,252180030,CZERNIKOWO,52.94226, 18.9373
275,253179983,CZERSK,53.796196, 17.9756228
276,251160020,CZERWONA WIEŚ,51.9585283, 16.7839034
277,251229997,CZESŁAWICE,50.6514126, 16.9861795
278,251220140,CZESŁAWICE,50.6514126, 16.9861795
279,350190550,CZĘSTOCHOWA,50.8089997, 19.1244089281233
280,252219991,CZŁEKÓWKA,52.04641, 21.4436
281,253160170,CZŁOPA,53.0884595, 16.1201069
282,253170080,CZŁUCHÓW,53.6651462, 17.3588324
283,254170270,CZŁUCHY,54.6648293, 17.1951626
284,249209978,CZORSZTYN-NADZAMCZE,49.4375, 20.3288889
285,252220040,CZYŻEW,52.7975512, 22.3123475
286,250209998,DALESZYCE,50.801991, 20.8066334
287,251200060,DAŃKÓW,51.7347839, 20.6908868
288,254160020,DARŁOWO,54.42914965, 16.403846355275693
289,253150120,DARŻ,53.4763817, 15.0362629
290,252180250,DĄBIE,52.0871691, 18.8220738
291,252179995,DĄBROWA,49.8588022, 18.4801908
292,253239984,DĄBROWA BIAŁOSTOCKA,53.654439, 23.3485102
293,250200270,DĄBROWA TARNOWSKA,50.1743495, 20.9850707
294,250200360,DĄBROWA TARNOWSKA,50.1743495, 20.9850707
295,253140240,DĄBROWICA,51.5709462, 26.5660889
296,253179986,DĄBRÓWKA,52.45019, 19.36263
297,250170550,DĄBRÓWKA GÓRNA,51.8712843, 19.1336599
298,251200270,DĄBRÓWKA STARA,51.7759771, 20.7253666
299,251200270,DĄBRÓWKA STARA,51.7759771, 20.7253666
300,252210190,DĘBE WIELKIE,52.1990146, 21.4400042
301,250219990,DĘBICA,50.0514601, 21.4104804
302,250219983,DĘBICA,50.0514601, 21.4104804
303,250180050,DĘBINIEC,50.8769962, 18.0824459
304,251210080,DĘBLIN,51.567231750000005, 21.856244041776023
305,249200340,DĘBNO,52.7396681, 14.7014522
306,249209972,DĘBNO,52.7396681, 14.7014522
307,252189992,DĘBOWICE,52.1752778, 18.9047222
308,253220080,DĘBOWO,52.7247073, 22.9630313
309,252180190,DĘBY SZLACHECKIE,52.2934637, 18.6058094
310,251159998,DŁUGIE,53.86755, 22.65419
311,254190110,DŁUGOBÓR,54.220243, 19.9848723
312,250160590,DŁUGOPOLE-ZDRÓJ,50.2457746, 16.6308336
313,249200070,DOBCZYCE,49.8803432, 20.0905415
314,252150020,DOBIEGNIEW,52.9667749, 15.7548055
315,251180030,DOBRA,46.5814238, 24.2373489
316,253159997,DOBRA,46.5814238, 24.2373489
317,249209989,DOBRA,46.5814238, 24.2373489
318,252189996,DOBRE,52.32171, 21.67852
319,253190030,DOBROCIN,53.9088, 19.8359501
320,250180110,DOBRODZIEŃ,50.7288597, 18.444336
321,250170110,DOBROGOSZCZ,50.7612192, 17.0187189
322,250160040,DOBROMIERZ,50.9103288, 16.236091
323,254199996,DOBRY,54.1193053, 19.9400577
324,253210220,DOBRYLAS,53.282115, 21.8635072
325,253210280,DOBRYLAS,53.282115, 21.8635072
326,251190150,DOBRYSZYCE,51.1459513, 19.408872
327,251200040,DOLECK,51.901571, 20.3066346
328,253159991,DOLICE,53.19138, 15.20096
329,249199974,DOLINA CHOCHOŁOWSKA,49.2504079, 19.8146582
330,249200550,DOLINA PIĘCIU STAWÓW,50.4106726, 16.3785792
331,251170010,DOLSK,51.9866, 17.0653695
332,252220190,DOMANICE,50.940639, 16.590698
333,254200130,DOMARADY,54.3114166, 20.9170901
334,251230150,DOROHUSK,51.1608274, 23.803447
335,253209990,DOZINY,53.0146448, 20.2487154
336,253230180,DRAHLE,53.3851402, 23.5579668
337,253150170,DRAWNO,53.2189468, 15.7580084
338,253150110,DRAWSKO POMORSKIE,53.5310786, 15.8134179
339,252150070,DREZDENKO,52.8398486, 15.8318163
340,250180140,DRONIOWICE,50.6941953, 18.8112896
341,250180580,DRONIOWICE,50.6941953, 18.8112896
342,251200020,DROZDY,51.9762474, 20.8151979
343,252160310,DRUŻYNA POZNAŃSKA,52.210157, 16.8237533
344,253220050,DRYGAŁY,53.6850655, 22.1066885
345,251199996,DRZEWOCINY,51.55375, 19.28857
