id,name,lat,lon
377,"Józefów, Poland",50.4808298,23.0540591
379,"Pustków Wieś, Poland",51.5680556,14.7705556
381,"Góra Ropczycka, Poland",50.0531812,21.6826615
383,"Kolbuszowa Górna, Poland",50.2271888,21.7908035
385,"Nisko, Poland",50.5198985,22.139886
387,"Dębno, Poland",52.7396681,14.7014522
389,"Zapałów, Poland",50.0908,22.87879
437,"Trzcinica, Poland",51.1675519,18.0051758
439,"Godowa, Poland",49.8446799,21.8108874
441,"Dukla, Poland",49.55636,21.6847523
443,"Wzdów, Poland",49.6396573,21.9978957
445,"Niżatyce, Poland",49.99124,22.41637
447,"Boratyn, Poland",49.935962,22.6601289
449,"Chołowice, Poland",49.76255,22.58221
37,"Hołny Wolmera, Poland",54.1166696,23.468531
87,"Danówek, Poland",53.6215124,22.5091298
89,"Mężenin, Poland",53.0909299,22.4711424
91,"Sobolewo, Poland",54.0655499,22.9927968
167,"Łapy Dębowina, Poland",52.9733202,22.8963685
169,"Podolany, Poland",52.456781,16.887939
9,"Zielin, Poland",53.9433949,15.2127132
13,"Starzyno, Poland",52.3997566,20.0883862
15,"Łączyno, Poland",54.2683928,18.0028203
17,"Kielno, Poland",54.4526152,18.3382936
21,"Długie Pole, Poland",54.22663,18.86837
23,"Lisewo, Poland",54.0970049,18.830126
25,"Solnica, Poland",54.1885479,19.2087772
55,"Szprudowo, Poland",53.87871,18.80975
57,"Gniewskie Pole, Poland",53.7820684,18.868647
239,"Więcki, Poland",54.2609231,21.8354642
325,"Raszczyce, Poland",50.1210925,18.3000848
327,"Szymocice, Poland",50.1624654,18.3734558
329,"Czernica, Poland",51.0485766,17.2363741
331,"Zawiść, Poland",50.1267017,18.799327
333,"Mokre, Poland",52.4446982,21.1922616
335,"Piekary Śląskie, Poland",50.375779050000006,18.93793888798101
337,"Mykanów, Poland",50.92332,19.19934
339,"Rudniki, Poland",53.8615505,18.8898972
341,"Myszków-Papiernia, Poland",50.56673295,19.311801550000006
343,"Sulików, Poland",51.0769746,15.0649842
345,"Kromołów, Poland",50.4922667,19.4945562
405,"Połomia, Poland",49.9731518,21.3848724
407,"Cieszyn, Poland",49.7557676,18.65623134091032
409,"Ćwiklice, Poland",49.97183,18.98483
411,"Aleksandrowice, Poland",50.0813179,19.7633082
413,"Cięcina, Poland",49.6144759,19.1414653
415,"Żywiec, Poland",49.706496099999995,19.21914906371902
265,"Wąchock (Stary Dwór), Poland",51.0630641,21.0306764
357,"Olszówka Nowa, Poland",50.4998899,20.14795309185125
359,"Dyminy, Poland",51.5452778,17.3663889
361,"Wola Kopcowa, Poland",50.8836511,20.7153529
367,"Rzędów, Poland",50.7450424,18.1486977
369,"Niedziałki, Poland",54.1786111,21.4333333
371,"Okrągła, Poland",49.4384191,22.080645
373,"Ćmielów, Poland",50.8918364,21.5100875
375,"Winiarki, Poland",50.7696779,21.8138298
27,"Milejewo, Poland",54.2183538,19.546834
29,"Chruściel, Poland",54.260386,19.8119791
31,"Dzikowo, Poland",52.938889,18.776667
33,"Dubliny, Poland",54.1421202,21.271838
35,"Kożuchy Wielkie, Poland",54.03406,21.86784
73,"Międzychód, Poland",52.6046468,15.8935386
75,"Przełęk, Poland",50.7632877,16.4340267
77,"Kozłowo, Poland",52.9088481,20.4191844
79,"Klebark Mały, Poland",53.7690319,20.5621566
81,"Olszyny, Poland",53.8173344,17.7880205
85,"Łupki, Poland",53.6477654,21.8589278
49,"Laskowo, Poland",52.7944272,16.9969584
107,"Lubocześnica, Poland",52.53065,16.23839
111,"Robakowo, Poland",54.5614779,18.1420714
113,"Winna Góra, Poland",50.8505556,16.8019444
115,"Zdziechowa, Poland",52.5915064,17.5564769
119,"Grobla, Poland",52.2832988,17.9021849
121,"Popielewo, Poland",53.7445504,16.1725945
127,"Główiew, Poland",52.1199776,18.1700304
129,"Chodów, Poland",52.0055314,19.0701595
205,"Bukówiec Górny, Poland",51.94662,16.40585
213,"Niemarzyn, Poland",51.6333845,16.9659157
215,"Czachorowo, Poland",52.7107897,19.6114683
219,"Staniew, Poland",51.8248681,17.4323379
223,"Miechów, Poland",50.3566016,20.0276912
225,"Donaborów, Poland",51.2684205,18.0736312
229,"Borów, Poland",50.882373,16.9889297
231,"Smulsko, Poland",51.9743943,18.657075
1,"Kędrzyno, Poland",54.067032,15.4511547
3,"Daszewo, Poland",54.0797682,15.8803264
5,"Koszalin, Poland",54.19092,16.17707
7,"Tyń, Poland",54.45931,16.73621
39,"Tatynia, Poland",53.5690142,14.5107301
41,"Żórawki, Poland",53.2236111,14.4980555
43,"Rzepnowo, Poland",53.1604023,14.8392264
45,"Maszewo, Poland",53.496222,15.0613549
47,"Jankowo, Poland",52.8786549,21.1267619
